,code,name,c_name
4249,000029,深深房Ａ,业绩预降
4250,000036,华联控股,业绩预降
4251,000061,农 产 品,业绩预降
4252,000410,沈阳机床,业绩预降
4253,000421,南京公用,业绩预降
4254,000422,湖北宜化,业绩预降
4255,000429,粤高速Ａ,业绩预降
4256,000430,张家界,业绩预降
4257,000507,珠海港,业绩预降
4258,000544,中原环保,业绩预降
4259,000548,湖南投资,业绩预降
4260,000560,昆百大Ａ,业绩预降
4261,000576,广东甘化,业绩预降
4262,000590,启迪古汉,业绩预降
4263,000629,*ST钒钛,业绩预降
4264,000631,顺发恒业,业绩预降
4265,000703,恒逸石化,业绩预降
4266,000709,河钢股份,业绩预降
4267,000756,新华制药,业绩预降
4268,000758,中色股份,业绩预降
4269,000780,平庄能源,业绩预降
4270,000782,美达股份,业绩预降
4271,000799,酒鬼酒,业绩预降
4272,000820,金城股份,业绩预降
4273,000823,超声电子,业绩预降
4274,000831,*ST五稀,业绩预降
4275,000885,同力水泥,业绩预降
4276,000892,星美联合,业绩预降
4277,000912,泸天化,业绩预降
4278,000925,众合科技,业绩预降
4279,000927,一汽夏利,业绩预降
4280,000933,*ST神火,业绩预降
4281,000936,华西股份,业绩预降
4282,000950,*ST建峰,业绩预降
4283,000962,*ST东钽,业绩预降
4284,000969,安泰科技,业绩预降
4285,000970,中科三环,业绩预降
4286,000988,华工科技,业绩预降
4287,002005,德豪润达,业绩预降
4288,002019,亿帆医药,业绩预降
4289,002024,苏宁云商,业绩预降
4290,002058,威 尔 泰,业绩预降
4291,002061,*ST江化,业绩预降
4292,002067,景兴纸业,业绩预降
4293,002068,黑猫股份,业绩预降
4294,002069,*ST獐岛,业绩预降
4295,002075,沙钢股份,业绩预降
4296,002079,苏州固锝,业绩预降
4297,002092,中泰化学,业绩预降
4298,002099,海翔药业,业绩预降
4299,002106,莱宝高科,业绩预降
4300,002109,*ST兴化,业绩预降
4301,002113,天润数娱,业绩预降
4302,002115,三维通信,业绩预降
4303,002118,紫鑫药业,业绩预降
4304,002120,新海股份,业绩预降
4305,002122,天马股份,业绩预降
4306,002123,梦网荣信,业绩预降
4307,002128,露天煤业,业绩预降
4308,002147,新光圆成,业绩预降
4309,002155,湖南黄金,业绩预降
4310,002157,正邦科技,业绩预降
4311,002164,宁波东力,业绩预降
4312,002167,东方锆业,业绩预降
4313,002169,智光电气,业绩预降
4314,002189,利达光电,业绩预降
4315,002193,山东如意,业绩预降
4316,002194,武汉凡谷,业绩预降
4317,002195,二三四五,业绩预降
4318,002196,方正电机,业绩预降
4319,002197,证通电子,业绩预降
4320,002204,大连重工,业绩预降
4321,002208,合肥城建,业绩预降
4322,002209,达 意 隆,业绩预降
4323,002218,拓日新能,业绩预降
4324,002231,奥维通信,业绩预降
4325,002232,启明信息,业绩预降
4326,002264,新 华 都,业绩预降
4327,002272,川润股份,业绩预降
4328,002301,齐心集团,业绩预降
4329,002312,三泰控股,业绩预降
4330,002328,新朋股份,业绩预降
4331,002365,永安药业,业绩预降
4332,002378,章源钨业,业绩预降
4333,002387,黑牛食品,业绩预降
4334,002389,南洋科技,业绩预降
4335,002405,四维图新,业绩预降
4336,002407,多氟多,业绩预降
4337,002411,必康股份,业绩预降
4338,002418,康盛股份,业绩预降
4339,002427,尤夫股份,业绩预降
4340,002442,龙星化工,业绩预降
4341,002466,天齐锂业,业绩预降
4342,002468,艾迪西,业绩预降
4343,002473,圣莱达,业绩预降
4344,002477,雏鹰农牧,业绩预降
4345,002481,双塔食品,业绩预降
4346,002493,荣盛石化,业绩预降
4347,002499,科林环保,业绩预降
4348,002504,弘高创意,业绩预降
4349,002505,大康农业,业绩预降
4350,002514,宝馨科技,业绩预降
4351,002517,恺英网络,业绩预降
4352,002520,日发精机,业绩预降
4353,002526,山东矿机,业绩预降
4354,002529,海源机械,业绩预降
4355,002548,金新农,业绩预降
4356,002552,宝鼎科技,业绩预降
4357,002555,三七互娱,业绩预降
4358,002558,世纪游轮,业绩预降
4359,002562,兄弟科技,业绩预降
4360,002568,百润股份,业绩预降
4361,002576,通达动力,业绩预降
4362,002600,江粉磁材,业绩预降
4363,002601,佰利联,业绩预降
4364,002623,亚玛顿,业绩预降
4365,002632,道明光学,业绩预降
4366,002659,中泰桥梁,业绩预降
4367,002679,福建金森,业绩预降
4368,002680,长生生物,业绩预降
4369,002696,百洋股份,业绩预降
4370,300008,天海防务,业绩预降
4371,300022,吉峰农机,业绩预降
4372,300025,华星创业,业绩预降
4373,300028,金亚科技,业绩预降
4374,300045,华力创通,业绩预降
4375,300047,天源迪科,业绩预降
4376,300049,福瑞股份,业绩预降
4377,300050,世纪鼎利,业绩预降
4378,300063,天龙集团,业绩预降
4379,300077,国民技术,业绩预降
4380,300085,银之杰,业绩预降
4381,300096,易联众,业绩预降
4382,300105,龙源技术,业绩预降
4383,300138,晨光生物,业绩预降
4384,300148,天舟文化,业绩预降
4385,300156,神雾环保,业绩预降
4386,300161,华中数控,业绩预降
4387,300167,迪威视讯,业绩预降
4388,300169,天晟新材,业绩预降
4389,300174,元力股份,业绩预降
4390,300185,通裕重工,业绩预降
4391,300188,美亚柏科,业绩预降
4392,300194,福安药业,业绩预降
4393,300201,海伦哲,业绩预降
4394,300208,恒顺众昇,业绩预降
4395,300221,银禧科技,业绩预降
4396,300223,北京君正,业绩预降
4397,300224,正海磁材,业绩预降
4398,300248,新开普,业绩预降
4399,300260,新莱应材,业绩预降
4400,300264,佳创视讯,业绩预降
4401,300277,海联讯,业绩预降
4402,300280,南通锻压,业绩预降
4403,300282,汇冠股份,业绩预降
4404,300292,吴通控股,业绩预降
4405,300297,蓝盾股份,业绩预降
4406,300305,裕兴股份,业绩预降
4407,300316,晶盛机电,业绩预降
4408,300323,华灿光电,业绩预降
4409,300324,旋极信息,业绩预降
4410,300331,苏大维格,业绩预降
4411,300340,科恒股份,业绩预降
4412,300348,长亮科技,业绩预降
4413,600081,东风科技,汽车电子
4414,600198,大唐电信,汽车电子
4415,600525,长园集团,汽车电子
4416,600654,中安消,汽车电子
4417,600699,均胜电子,汽车电子
4418,600718,东软集团,汽车电子
4419,600741,华域汽车,汽车电子
4420,601799,星宇股份,汽车电子
4421,000030,富奥股份,汽车电子
4422,000823,超声电子,汽车电子
4423,000901,航天科技,汽车电子
4424,000988,华工科技,汽车电子
4425,002048,宁波华翔,汽车电子
4426,002055,得润电子,汽车电子
4427,002232,启明信息,汽车电子
4428,002284,亚太股份,汽车电子
4429,002368,太极股份,汽车电子
4430,002405,四维图新,汽车电子
4431,002446,盛路通信,汽车电子
4432,002463,沪电股份,汽车电子
4433,002635,安洁科技,汽车电子
4434,002664,信质电机,汽车电子
4435,300209,天泽信息,汽车电子
4436,300304,云意电气,汽车电子
4437,600082,海泰发展,互联金融
4438,600112,天成控股,互联金融
4439,600177,雅戈尔,互联金融
4440,600291,西水股份,互联金融
4441,600415,小商品城,互联金融
4442,600446,金证股份,互联金融
4443,600570,恒生电子,互联金融
4444,601216,君正集团,互联金融
4445,601519,大智慧,互联金融
4446,000062,深圳华强,互联金融
4447,000159,国际实业,互联金融
4448,002024,苏宁云商,互联金融
4449,002095,生 意 宝,互联金融
4450,002268,卫 士 通,互联金融
4451,002711,欧浦智网,互联金融
4452,300033,同花顺,互联金融
4453,300059,东方财富,互联金融
4454,300178,腾邦国际,互联金融
4455,300226,上海钢联,互联金融
4456,600005,武钢股份,央企50
4457,600011,华能国际,央企50
4458,600019,宝钢股份,央企50
4459,600027,华电国际,央企50
4460,600028,中国石化,央企50
4461,600029,南方航空,央企50
4462,600030,中信证券,央企50
4463,600036,招商银行,央企50
4464,600048,保利地产,央企50
4465,600050,中国联通,央企50
4466,600058,五矿发展,央企50
4467,600068,葛洲坝,央企50
4468,600118,中国卫星,央企50
4469,600150,中国船舶,央企50
4470,600406,国电南瑞,央企50
4471,600409,三友化工,央企50
4472,600428,中远航运,央企50
4473,600489,中金黄金,央企50
4474,600508,上海能源,央企50
4475,600528,中铁二局,央企50
4476,600550,保变电气,央企50
4477,600583,海油工程,央企50
4478,600795,国电电力,央企50
4479,600875,东方电气,央企50
4480,600879,航天电子,央企50
4481,600999,招商证券,央企50
4482,601088,中国神华,央企50
4483,601111,中国国航,央企50
4484,601179,中国西电,央企50
4485,601186,中国铁建,央企50
4486,601328,交通银行,央企50
4487,601390,中国中铁,央企50
4488,601398,工商银行,央企50
4489,601600,中国铝业,央企50
4490,601601,中国太保,央企50
4491,601618,中国中冶,央企50
4492,601628,中国人寿,央企50
4493,601766,中国中车,央企50
4494,601788,光大证券,央企50
4495,601808,中海油服,央企50
4496,601857,中国石油,央企50
4497,601866,中海集运,央企50
4498,601898,中煤能源,央企50
4499,601919,中国远洋,央企50
4500,601939,建设银行,央企50
4501,601988,中国银行,央企50
4502,601989,中国重工,央企50
4503,601991,大唐发电,央企50
4504,601998,中信银行,央企50
4505,600105,永鼎股份,民营医院
4506,600196,复星医药,民营医院
4507,600518,康美药业,民营医院
4508,600594,益佰制药,民营医院
4509,600763,通策医疗,民营医院
4510,600829,人民同泰,民营医院
4511,600993,马应龙,民营医院
4512,600998,九州通,民营医院
4513,000516,国际医学,民营医院
4514,000700,模塑科技,民营医院
4515,000919,金陵药业,民营医院
4516,000990,诚志股份,民营医院
4517,000999,华润三九,民营医院
4518,002004,华邦健康,民营医院
4519,002038,双鹭药业,民营医院
4520,002219,恒康医疗,民营医院
4521,002424,贵州百灵,民营医院
4522,002550,千红制药,民营医院
4523,300015,爱尔眼科,民营医院
4524,300049,福瑞股份,民营医院
4525,600189,吉林森工,风沙治理
4526,600265,*ST景谷,风沙治理
4527,600277,亿利洁能,风沙治理
4528,600963,岳阳林纸,风沙治理
4529,601996,丰林集团,风沙治理
4530,000592,平潭发展,风沙治理
4531,000663,永安林业,风沙治理
4532,002259,升达林业,风沙治理
4533,002679,福建金森,风沙治理
4534,300021,大禹节水,风沙治理
4535,300197,铁汉生态,风沙治理
4536,300355,蒙草生态,风沙治理
4537,600075,新疆天业,节能
4538,600100,同方股份,节能
4539,600268,国电南自,节能
4540,600343,航天动力,节能
4541,600366,宁波韵升,节能
4542,600405,动力源,节能
4543,600406,国电南瑞,节能
4544,600475,华光股份,节能
4545,600481,双良节能,节能
4546,600580,卧龙电气,节能
4547,600590,泰豪科技,节能
4548,600806,*ST昆机,节能
4549,601608,中信重工,节能
4550,603126,中材节能,节能
4551,603601,再升科技,节能
4552,000400,许继电气,节能
4553,000970,中科三环,节能
4554,000973,佛塑科技,节能
4555,002011,盾安环境,节能
4556,002088,鲁阳节能,节能
4557,002121,科陆电子,节能
4558,002123,梦网荣信,节能
4559,002139,拓邦股份,节能
4560,002169,智光电气,节能
4561,002178,延华智能,节能
4562,002205,国统股份,节能
4563,002256,兆新股份,节能
4564,002334,英威腾,节能
4565,002335,科华恒盛,节能
4566,002366,台海核电,节能
4567,002372,伟星新材,节能
4568,002379,*ST鲁丰,节能
4569,002380,科远股份,节能
4570,002392,北京利尔,节能
4571,002398,建研集团,节能
4572,002499,科林环保,节能
4573,002527,新时达,节能
4574,002665,首航节能,节能
4575,300021,大禹节水,节能
4576,300035,中科电气,节能
4577,300040,九洲电气,节能
4578,300048,合康变频,节能
4579,300066,三川智慧,节能
4580,300105,龙源技术,节能
4581,300124,汇川技术,节能
4582,300152,科融环境,节能
4583,300156,神雾环保,节能
4584,300249,依米康,节能
4585,300257,开山股份,节能
4586,300263,隆华节能,节能
4587,300327,中颖电子,节能
4588,300332,天壕环境,节能
4589,300340,科恒股份,节能
4590,300343,联创互联,节能
4591,600100,同方股份,海水淡化
4592,600229,城市传媒,海水淡化
4593,600456,宝钛股份,海水淡化
4594,600458,时代新材,海水淡化
4595,600481,双良节能,海水淡化
4596,000039,中集集团,海水淡化
4597,000151,中成股份,海水淡化
4598,000598,兴蓉环境,海水淡化
4599,000822,山东海化,海水淡化
4600,000920,南方汇通,海水淡化
4601,002168,深圳惠程,海水淡化
4602,002203,海亮股份,海水淡化
4603,002318,久立特材,海水淡化
4604,002540,亚太科技,海水淡化
4605,002665,首航节能,海水淡化
4606,300070,碧水源,海水淡化
4607,300145,中金环境,海水淡化
4608,300172,中电环保,海水淡化
4609,300262,巴安水务,海水淡化
4610,300334,津膜科技,海水淡化
4611,600271,航天信息,信息安全
4612,002268,卫 士 通,信息安全
4613,002439,启明星辰,信息安全
4614,002474,榕基软件,信息安全
4615,300010,立思辰,信息安全
4616,300017,网宿科技,信息安全
4617,300038,梅泰诺,信息安全
4618,300188,美亚柏科,信息安全
4619,300229,拓尔思,信息安全
4620,300297,蓝盾股份,信息安全
4621,300302,同有科技,信息安全
4622,300311,任子行,信息安全
4623,300324,旋极信息,信息安全
4624,300352,北信源,信息安全
4625,300369,绿盟科技,信息安全
4626,600069,银鸽投资,婴童概念
4627,600351,亚宝药业,婴童概念
4628,600419,天润乳业,婴童概念
4629,600429,三元股份,婴童概念
4630,600527,江南高纤,婴童概念
4631,600735,新华锦,婴童概念
4632,600750,江中药业,婴童概念
4633,600763,通策医疗,婴童概念
4634,600976,健民集团,婴童概念
4635,002014,永新股份,婴童概念
4636,002292,奥飞娱乐,婴童概念
4637,002348,高乐股份,婴童概念
4638,002502,骅威文化,婴童概念
4639,002511,中顺洁柔,婴童概念
4640,002570,贝因美,婴童概念
4641,002571,德力股份,婴童概念
4642,002575,群兴玩具,婴童概念
4643,002699,美盛文化,婴童概念
4644,300043,星辉娱乐,婴童概念
4645,300086,康芝药业,婴童概念
4646,300106,西部牧业,婴童概念
4647,300142,沃森生物,婴童概念
4648,300314,戴维医疗,婴童概念
4649,300318,博晖创新,婴童概念
4650,600071,凤凰光学,食品安全
4651,600271,航天信息,食品安全
4652,600288,大恒科技,食品安全
4653,601933,永辉超市,食品安全
4654,000061,农 产 品,食品安全
4655,000530,大冷股份,食品安全
4656,000701,厦门信达,食品安全
4657,000997,新 大 陆,食品安全
4658,002030,达安基因,食品安全
4659,002161,远 望 谷,食品安全
4660,002299,圣农发展,食品安全
4661,002477,雏鹰农牧,食品安全
4662,002512,达华智能,食品安全
4663,002637,赞宇科技,食品安全
4664,300012,华测检测,食品安全
4665,300020,银江股份,食品安全
4666,300165,天瑞仪器,食品安全
4667,300203,聚光科技,食品安全
4668,300260,新莱应材,食品安全
4669,300271,华宇软件,食品安全
4670,300306,远方光电,食品安全
4671,600074,保千里,安防服务
4672,600100,同方股份,安防服务
4673,600565,迪马股份,安防服务
4674,600654,中安消,安防服务
4675,600728,佳都科技,安防服务
4676,600804,鹏博士,安防服务
4677,600855,航天长峰,安防服务
4678,000676,智度股份,安防服务
4679,000836,鑫茂科技,安防服务
4680,000909,数源科技,安防服务
4681,002090,金智科技,安防服务
4682,002139,拓邦股份,安防服务
4683,002214,大立科技,安防服务
4684,002230,科大讯飞,安防服务
4685,002236,大华股份,安防服务
4686,002253,川大智胜,安防服务
4687,002298,中电鑫龙,安防服务
4688,002312,三泰控股,安防服务
4689,002415,海康威视,安防服务
4690,002474,榕基软件,安防服务
4691,002528,英飞拓,安防服务
4692,002535,林州重机,安防服务
4693,002609,捷顺科技,安防服务
4694,300020,银江股份,安防服务
4695,300053,欧比特,安防服务
4696,300075,数字政通,安防服务
4697,300078,思创医惠,安防服务
4698,300093,金刚玻璃,安防服务
4699,300098,高新兴,安防服务
4700,300101,振芯科技,安防服务
4701,300150,世纪瑞尔,安防服务
4702,300155,安居宝,安防服务
4703,300184,力源信息,安防服务
4704,300211,亿通科技,安防服务
4705,300213,佳讯飞鸿,安防服务
4706,300270,中威电子,安防服务
4707,300275,梅安森,安防服务
4708,300287,飞利信,安防服务
4709,300297,蓝盾股份,安防服务
4710,300310,宜通世纪,安防服务
4711,300367,东方网力,安防服务
4712,300407,凯发电气,安防服务
4713,300449,汉邦高科,安防服务
4714,600037,歌华有线,博彩概念
4715,600138,中青旅,博彩概念
4716,600158,中体产业,博彩概念
4717,600433,冠豪高新,博彩概念
4718,600640,号百控股,博彩概念
4719,600696,匹凸匹,博彩概念
4720,600770,综艺股份,博彩概念
4721,600823,世茂股份,博彩概念
4722,601216,君正集团,博彩概念
4723,601519,大智慧,博彩概念
4724,603000,人民网,博彩概念
4725,000851,高鸿股份,博彩概念
4726,000971,高升控股,博彩概念
4727,000981,银亿股份,博彩概念
4728,002072,凯瑞德,博彩概念
4729,002117,东港股份,博彩概念
4730,002181,粤 传 媒,博彩概念
4731,002197,证通电子,博彩概念
4732,002229,鸿博股份,博彩概念
4733,002235,安妮股份,博彩概念
4734,002261,拓维信息,博彩概念
4735,002264,新 华 都,博彩概念
4736,002277,友阿股份,博彩概念
4737,002416,爱施德,博彩概念
4738,002419,天虹商场,博彩概念
4739,002605,姚记扑克,博彩概念
4740,300028,金亚科技,博彩概念
4741,300033,同花顺,博彩概念
4742,300052,中青宝,博彩概念
4743,600064,南京高科,新三板
4744,600082,海泰发展,新三板
4745,600133,东湖高新,新三板
4746,600353,旭光股份,新三板
4747,600551,时代出版,新三板
4748,600604,市北高新,新三板
4749,600624,复旦复华,新三板
4750,600658,电子城,新三板
4751,600665,天地源,新三板
4752,600736,苏州高新,新三板
4753,600783,鲁信创投,新三板
4754,600872,中炬高新,新三板
4755,600895,张江高科,新三板
4756,601377,兴业证券,新三板
4757,000009,中国宝安,新三板
4758,000532,力合股份,新三板
4759,000628,高新发展,新三板
4760,000661,长春高新,新三板
4761,000682,东方电子,新三板
4762,000686,东北证券,新三板
4763,000783,长江证券,新三板
4764,000786,北新建材,新三板
4765,000839,中信国安,新三板
4766,000920,南方汇通,新三板
4767,000931,中 关 村,新三板
4768,000938,紫光股份,新三板
4769,002004,华邦健康,新三板
4770,002038,双鹭药业,新三板
4771,002077,大港股份,新三板
4772,002130,沃尔核材,新三板
4773,002349,精华制药,新三板
4774,002426,胜利精密,新三板
4775,002453,天马精化,新三板
4776,002471,中超控股,新三板
4777,002489,浙江永强,新三板
4778,300252,金信诺,新三板
4779,600089,特变电工,多晶硅
4780,600131,岷江水电,多晶硅
4781,600151,航天机电,多晶硅
4782,600206,有研新材,多晶硅
4783,600220,江苏阳光,多晶硅
4784,600295,鄂尔多斯,多晶硅
4785,600438,通威股份,多晶硅
4786,600550,保变电气,多晶硅
4787,600644,乐山电力,多晶硅
4788,601012,隆基股份,多晶硅
4789,000012,南 玻Ａ,多晶硅
4790,002006,精功科技,多晶硅
4791,002011,盾安环境,多晶硅
4792,002083,孚日股份,多晶硅
4793,002218,拓日新能,多晶硅
4794,002506,协鑫集成,多晶硅
4795,300029,天龙光电,多晶硅
4796,300316,晶盛机电,多晶硅
4797,600082,海泰发展,超导概念
4798,600105,永鼎股份,超导概念
4799,600255,鑫科材料,超导概念
4800,600416,湘电股份,超导概念
4801,600468,百利电气,超导概念
4802,600522,中天科技,超导概念
4803,600595,中孚实业,超导概念
4804,600770,综艺股份,超导概念
4805,600777,新潮能源,超导概念
4806,600973,宝胜股份,超导概念
4807,000890,法 尔 胜,超导概念
4808,000962,*ST东钽,超导概念
4809,002130,沃尔核材,超导概念
4810,002149,西部材料,超导概念
4811,002300,太阳电缆,超导概念
4812,002471,中超控股,超导概念
4813,002498,汉缆股份,超导概念
4814,600007,中国国贸,外资背景
4815,600114,东睦股份,外资背景
4816,600132,重庆啤酒,外资背景
4817,600182,S佳通,外资背景
4818,600595,中孚实业,外资背景
4819,600641,万业企业,外资背景
4820,600779,水井坊,外资背景
4821,600801,华新水泥,外资背景
4822,600819,耀皮玻璃,外资背景
4823,000001,平安银行,外资背景
4824,000005,世纪星源,外资背景
4825,000541,佛山照明,外资背景
4826,000608,阳光股份,外资背景
4827,000659,珠海中富,外资背景
4828,000869,张 裕Ａ,外资背景
4829,000895,双汇发展,外资背景
4830,000932,华菱钢铁,外资背景
4831,000935,四川双马,外资背景
4832,002032,苏 泊 尔,外资背景
4833,002047,宝鹰股份,外资背景
4834,600005,武钢股份,武汉规划
4835,600035,楚天高速,武汉规划
4836,600068,葛洲坝,武汉规划
4837,600079,人福医药,武汉规划
4838,600133,东湖高新,武汉规划
4839,600136,当代明诚,武汉规划
4840,600168,武汉控股,武汉规划
4841,600345,长江通信,武汉规划
4842,600355,精伦电子,武汉规划
4843,600421,仰帆控股,武汉规划
4844,600498,烽火通信,武汉规划
4845,600681,百川能源,武汉规划
4846,600743,华远地产,武汉规划
4847,600757,长江传媒,武汉规划
4848,600769,祥龙电业,武汉规划
4849,600774,汉商集团,武汉规划
4850,600879,航天电子,武汉规划
4851,600885,宏发股份,武汉规划
4852,600976,健民集团,武汉规划
4853,600993,马应龙,武汉规划
4854,600998,九州通,武汉规划
4855,000501,鄂武商Ａ,武汉规划
4856,000665,湖北广电,武汉规划
4857,000759,中百集团,武汉规划
4858,000785,武汉中商,武汉规划
4859,000852,石化机械,武汉规划
4860,000883,湖北能源,武汉规划
4861,000939,凯迪生态,武汉规划
4862,000966,长源电力,武汉规划
4863,000988,华工科技,武汉规划
4864,002159,三特索道,武汉规划
4865,002194,武汉凡谷,武汉规划
4866,002281,光迅科技,武汉规划
4867,002305,南国置业,武汉规划
4868,002377,国创高新,武汉规划
4869,002414,高德红外,武汉规划
4870,300018,中元股份,武汉规划
4871,300054,鼎龙股份,武汉规划
4872,300161,华中数控,武汉规划
4873,300184,力源信息,武汉规划
4874,300205,天喻信息,武汉规划
4875,300220,金运激光,武汉规划
4876,300323,华灿光电,武汉规划
4877,600329,中新药业,基因芯片
4878,600463,空港股份,基因芯片
4879,600645,中源协和,基因芯片
4880,600689,上海三毛,基因芯片
4881,002007,华兰生物,基因芯片
4882,002030,达安基因,基因芯片
4883,002118,紫鑫药业,基因芯片
4884,002642,荣之联,基因芯片
4885,300216,千山药机,基因芯片
4886,300244,迪安诊断,基因芯片
4887,600033,福建高速,海峡西岸
4888,600057,象屿股份,海峡西岸
4889,600067,冠城大通,海峡西岸
4890,600103,青山纸业,海峡西岸
4891,600153,建发股份,海峡西岸
4892,600163,中闽能源,海峡西岸
4893,600203,福日电子,海峡西岸
4894,600388,龙净环保,海峡西岸
4895,600436,片仔癀,海峡西岸
4896,600483,福能股份,海峡西岸
4897,600493,凤竹纺织,海峡西岸
4898,600549,厦门钨业,海峡西岸
4899,600563,法拉电子,海峡西岸
4900,600592,龙溪股份,海峡西岸
4901,600660,福耀玻璃,海峡西岸
4902,600686,金龙汽车,海峡西岸
4903,600693,东百集团,海峡西岸
4904,600711,盛屯矿业,海峡西岸
4905,600734,实达集团,海峡西岸
4906,600755,厦门国贸,海峡西岸
4907,600802,福建水泥,海峡西岸
4908,600815,厦工股份,海峡西岸
4909,600897,厦门空港,海峡西岸
4910,601377,兴业证券,海峡西岸
4911,601566,九牧王,海峡西岸
4912,601933,永辉超市,海峡西岸
4913,000526,紫光学大,海峡西岸
4914,000536,华映科技,海峡西岸
4915,000547,航天发展,海峡西岸
4916,000592,平潭发展,海峡西岸
4917,000632,三木集团,海峡西岸
4918,000663,永安林业,海峡西岸
4919,000671,阳 光 城,海峡西岸
4920,000701,厦门信达,海峡西岸
4921,000732,泰禾集团,海峡西岸
4922,000753,漳州发展,海峡西岸
4923,000797,中国武夷,海峡西岸
4924,000905,厦门港务,海峡西岸
4925,000993,闽东电力,海峡西岸
4926,000997,新 大 陆,海峡西岸
4927,002029,七 匹 狼,海峡西岸
4928,002070,众和股份,海峡西岸
4929,002093,国脉科技,海峡西岸
4930,002098,浔兴股份,海峡西岸
4931,002102,冠福股份,海峡西岸
4932,002110,三钢闽光,海峡西岸
4933,002222,福晶科技,海峡西岸
4934,002228,合兴包装,海峡西岸
4935,002229,鸿博股份,海峡西岸
4936,002235,安妮股份,海峡西岸
4937,002264,新 华 都,海峡西岸
4938,002396,星网锐捷,海峡西岸
4939,002398,建研集团,海峡西岸
4940,002417,三元达,海峡西岸
4941,002474,榕基软件,海峡西岸
4942,002509,天广中茂,海峡西岸
4943,002517,恺英网络,海峡西岸
4944,002529,海源机械,海峡西岸
4945,002578,闽发铝业,海峡西岸
4946,002593,日上集团,海峡西岸
4947,002614,蒙发利,海峡西岸
4948,002626,金达威,海峡西岸
4949,002639,雪人股份,海峡西岸
4950,002674,兴业科技,海峡西岸
4951,002679,福建金森,海峡西岸
4952,002682,龙洲股份,海峡西岸
4953,002702,海欣食品,海峡西岸
4954,300051,三五互联,海峡西岸
4955,300056,三维丝,海峡西岸
4956,300062,中能电气,海峡西岸
4957,300096,易联众,海峡西岸
4958,300102,乾照光电,海峡西岸
4959,300132,青松股份,海峡西岸
4960,300174,元力股份,海峡西岸
4961,300188,美亚柏科,海峡西岸
4962,300198,纳川股份,海峡西岸
4963,300299,富春通信,海峡西岸
4964,300341,麦迪电气,海峡西岸
4965,600192,长城电工,燃料电池
4966,600220,江苏阳光,燃料电池
4967,600390,*ST金瑞,燃料电池
4968,600459,贵研铂业,燃料电池
4969,600478,科力远,燃料电池
4970,600636,三爱富,燃料电池
4971,600686,金龙汽车,燃料电池
4972,600846,同济科技,燃料电池
4973,600872,中炬高新,燃料电池
4974,600875,东方电气,燃料电池
4975,000571,新大洲Ａ,燃料电池
4976,000868,安凯客车,燃料电池
4977,002274,华昌化工,燃料电池
4978,002549,凯美特气,燃料电池
4979,002592,八菱科技,燃料电池
4980,300068,南都电源,燃料电池
4981,300408,三环集团,燃料电池
4982,600180,瑞茂通,电商概念
4983,600415,小商品城,电商概念
4984,600446,金证股份,电商概念
4985,600570,恒生电子,电商概念
4986,600845,宝信软件,电商概念
4987,600869,智慧能源,电商概念
4988,000503,海虹控股,电商概念
4989,000851,高鸿股份,电商概念
4990,002017,东信和平,电商概念
4991,002095,生 意 宝,电商概念
4992,002315,焦点科技,电商概念
4993,002711,欧浦智网,电商概念
4994,300017,网宿科技,电商概念
4995,300184,力源信息,电商概念
4996,300226,上海钢联,电商概念
4997,300295,三六五网,电商概念
4998,600182,S佳通,未股改
4999,600610,中毅达,未股改
5000,600688,上海石化,未股改
5001,600728,佳都科技,未股改
5002,600733,S前锋,未股改
5003,600751,天海投资,未股改
5004,600871,石化油服,未股改
5005,600891,秋林集团,未股改
5006,000010,美丽生态,未股改
5007,000017,深中华A,未股改
5008,000430,张家界,未股改
5009,000509,华塑控股,未股改
5010,000587,金洲慈航,未股改
5011,000750,国海证券,未股改
5012,000776,广发证券,未股改
5013,600226,升华拜克,草甘膦
5014,600389,江山股份,草甘膦
5015,600486,扬农化工,草甘膦
5016,600596,新安股份,草甘膦
5017,603077,和邦生物,草甘膦
5018,000407,胜利股份,草甘膦
5019,000525,红 太 阳,草甘膦
5020,000553,沙隆达Ａ,草甘膦
5021,002018,华信国际,草甘膦
5022,002391,长青股份,草甘膦
5023,600012,皖通高速,金融改革
5024,600064,南京高科,金融改革
5025,600070,浙江富润,金融改革
5026,600095,哈高科,金融改革
5027,600113,浙江东日,金融改革
5028,600119,长江投资,金融改革
5029,600120,浙江东方,金融改革
5030,600143,金发科技,金融改革
5031,600208,新湖中宝,金融改革
5032,600211,西藏药业,金融改革
5033,600237,铜峰电子,金融改革
5034,600305,恒顺醋业,金融改革
5035,600327,大东方,金融改革
5036,600330,天通股份,金融改革
5037,600400,红豆股份,金融改革
5038,600415,小商品城,金融改革
5039,600491,龙元建设,金融改革
5040,600527,江南高纤,金融改革
5041,600533,栖霞建设,金融改革
5042,600535,天士力,金融改革
5043,600572,康恩贝,金融改革
5044,600596,新安股份,金融改革
5045,600606,绿地控股,金融改革
5046,600611,大众交通,金融改革
5047,600614,鼎立股份,金融改革
5048,600679,上海凤凰,金融改革
5049,600728,佳都科技,金融改革
5050,600767,运盛医疗,金融改革
5051,600773,西藏城投,金融改革
5052,600777,新潮能源,金融改革
5053,600784,鲁银投资,金融改革
5054,600787,中储股份,金融改革
5055,600830,香溢融通,金融改革
5056,600851,海欣股份,金融改革
5057,600872,中炬高新,金融改革
