,code,name,area
1904,600477,杭萧钢构,浙江
1905,603703,盛洋科技,浙江
1906,002196,方正电机,浙江
1907,002236,大华股份,浙江
1908,300250,初灵信息,浙江
1909,600261,阳光照明,浙江
1910,603258,电魂网络,浙江
1911,603667,五洲新春,浙江
1912,300025,华星创业,浙江
1913,002586,围海股份,浙江
1914,002479,富春环保,浙江
1915,000913,*ST钱江,浙江
1916,000156,华数传媒,浙江
1917,002062,宏润建设,浙江
1918,002418,康盛股份,浙江
1919,002730,电光科技,浙江
1920,002590,万安科技,浙江
1921,300411,金盾股份,浙江
1922,600724,宁波富达,浙江
1923,002006,精功科技,浙江
1924,002793,东音股份,浙江
1925,600366,宁波韵升,浙江
1926,601579,会稽山,浙江
1927,600865,百大集团,浙江
1928,002122,天马股份,浙江
1929,603806,福斯特,浙江
1930,300300,汉鼎宇佑,浙江
1931,002795,永和智控,浙江
1932,600114,东睦股份,浙江
1933,000909,数源科技,浙江
1934,300512,中亚股份,浙江
1935,603168,莎普爱思,浙江
1936,002619,巨龙管业,浙江
1937,300439,美康生物,浙江
1938,300558,贝达药业,浙江
1939,300426,唐德影视,浙江
1940,300461,田中精机,浙江
1941,300256,星星科技,浙江
1942,000967,盈峰环境,浙江
1943,002370,亚太药业,浙江
1944,300566,激智科技,浙江
1945,002144,宏达高科,浙江
1946,601002,晋亿实业,浙江
1947,002687,乔治白,浙江
1948,300111,向日葵,浙江
1949,002699,美盛文化,浙江
1950,002154,报 喜 鸟,浙江
1951,600683,京投发展,浙江
1952,601116,三江购物,浙江
1953,600226,升华拜克,浙江
1954,600415,小商品城,浙江
1955,002120,新海股份,浙江
1956,002124,天邦股份,浙江
1957,601689,拓普集团,浙江
1958,603789,星光农机,浙江
1959,002133,广宇集团,浙江
1960,600596,新安股份,浙江
1961,002043,兔 宝 宝,浙江
1962,601113,华鼎股份,浙江
1963,603001,奥康国际,浙江
1964,601339,百隆东方,浙江
1965,600857,宁波中百,浙江
1966,002637,赞宇科技,浙江
1967,002048,宁波华翔,浙江
1968,002415,海康威视,浙江
1969,600176,中国巨石,浙江
1970,600070,浙江富润,浙江
1971,000411,英特集团,浙江
1972,002036,联创电子,浙江
1973,300351,永贵电器,浙江
1974,002718,友邦吊顶,浙江
1975,002468,艾迪西,浙江
1976,601567,三星医疗,浙江
1977,600126,杭钢股份,浙江
1978,600175,美都能源,浙江
1979,603300,华铁科技,浙江
1980,002001,新 和 成,浙江
1981,600290,华仪电气,浙江
1982,300307,慈星股份,浙江
1983,300257,开山股份,浙江
1984,300203,聚光科技,浙江
1985,002615,哈尔斯,浙江
1986,002632,道明光学,浙江
1987,002522,浙江众成,浙江
1988,300519,新光药业,浙江
1989,002434,万里扬,浙江
1990,600330,天通股份,浙江
1991,300163,先锋新材,浙江
1992,603568,伟明环保,浙江
1993,300078,思创医惠,浙江
1994,002677,浙江美大,浙江
1995,002064,华峰氨纶,浙江
1996,002444,巨星科技,浙江
1997,002188,巴士在线,浙江
1998,600216,浙江医药,浙江
1999,002344,海宁皮城,浙江
2000,600830,香溢融通,浙江
2001,603520,司太立,浙江
2002,002322,理工环科,浙江
2003,000517,荣安地产,浙江
2004,600387,海越股份,浙江
2005,300488,恒锋工具,浙江
2006,600273,嘉化能源,浙江
2007,002712,思美传媒,浙江
2008,002624,完美世界,浙江
2009,002570,贝因美,浙江
2010,002430,杭氧股份,浙江
2011,002758,华通医药,浙江
2012,600051,宁波联合,浙江
2013,600059,古越龙山,浙江
2014,300244,迪安诊断,浙江
2015,002003,伟星股份,浙江
2016,600796,钱江生化,浙江
2017,002142,宁波银行,浙江
2018,300069,金利华电,浙江
2019,002520,日发精机,浙江
2020,600352,浙江龙盛,浙江
2021,002372,伟星新材,浙江
2022,002273,水晶光电,浙江
2023,601789,宁波建工,浙江
2024,600120,浙江东方,浙江
2025,002326,永太科技,浙江
2026,600512,腾达建设,浙江
2027,002250,联化科技,浙江
2028,002767,先锋电子,浙江
2029,603997,继峰股份,浙江
2030,002381,双箭股份,浙江
2031,002641,永高股份,浙江
2032,603008,喜临门,浙江
2033,600152,维科精华,浙江
2034,300451,创业软件,浙江
2035,002515,金字火腿,浙江
2036,002756,永兴特钢,浙江
2037,002011,盾安环境,浙江
2038,002647,宏磊股份,浙江
2039,002563,森马服饰,浙江
2040,600235,民丰特纸,浙江
2041,603996,中新科技,浙江
2042,600160,巨化股份,浙江
2043,300234,开尔新材,浙江
2044,600671,天目药业,浙江
2045,600232,金鹰股份,浙江
2046,002375,亚厦股份,浙江
2047,601137,博威合金,浙江
2048,002403,爱仕达,浙江
2049,300314,戴维医疗,浙江
2050,603556,海兴电力,浙江
2051,603338,浙江鼎力,浙江
2052,300478,杭州高新,浙江
2053,002569,步森股份,浙江
2054,300113,顺网科技,浙江
2055,002112,三变科技,浙江
2056,000705,浙江震元,浙江
2057,600776,东方通信,浙江
2058,002552,宝鼎科技,浙江
2059,002404,嘉欣丝绸,浙江
2060,300316,晶盛机电,浙江
2061,300020,银江股份,浙江
2062,300181,佐力药业,浙江
2063,002085,万丰奥威,浙江
2064,002427,尤夫股份,浙江
2065,300539,横河模具,浙江
2066,603788,宁波高发,浙江
2067,600173,卧龙地产,浙江
2068,600177,雅戈尔,浙江
2069,300266,兴源环境,浙江
2070,002534,杭锅股份,浙江
2071,600570,恒生电子,浙江
2072,603901,永创智能,浙江
2073,002489,浙江永强,浙江
2074,002779,中坚科技,浙江
2075,000739,普洛药业,浙江
2076,600884,杉杉股份,浙江
2077,002725,跃岭股份,浙江
2078,002443,金洲管道,浙江
2079,002010,传化智联,浙江
2080,000918,嘉凯城,浙江
2081,603456,九洲药业,浙江
2082,000607,华媒控股,浙江
2083,603701,德宏股份,浙江
2084,600526,菲达环保,浙江
2085,601018,宁波港,浙江
2086,002629,仁智股份,浙江
2087,601877,正泰电器,浙江
2088,603558,健盛集团,浙江
2089,300329,海伦钢琴,浙江
2090,002103,广博股份,浙江
2091,603618,杭电股份,浙江
2092,300027,华谊兄弟,浙江
2093,002284,亚太股份,浙江
2094,300349,金卡股份,浙江
2095,600699,均胜电子,浙江
2096,600704,物产中大,浙江
2097,300435,中泰股份,浙江
2098,002012,凯恩股份,浙江
2099,002203,海亮股份,浙江
2100,300401,花园生物,浙江
2101,603088,宁波精达,浙江
2102,300412,迦南科技,浙江
2103,600768,宁波富邦,浙江
2104,603822,嘉澳环保,浙江
2105,603015,弘讯科技,浙江
2106,600460,士兰微,浙江
2107,600798,宁波海运,浙江
2108,600982,宁波热电,浙江
2109,002332,仙琚制药,浙江
2110,300144,宋城演艺,浙江
2111,600814,杭州解百,浙江
2112,300100,双林股份,浙江
2113,600572,康恩贝,浙江
2114,002131,利欧股份,浙江
2115,300076,GQY视讯,浙江
2116,600797,浙大网新,浙江
2117,300118,东方日升,浙江
2118,002703,浙江世宝,浙江
2119,603311,金海环境,浙江
2120,002508,老板电器,浙江
2121,000925,众合科技,浙江
2122,601177,杭齿前进,浙江
2123,603606,东方电缆,浙江
2124,002206,海 利 得,浙江
2125,000559,万向钱潮,浙江
2126,600576,万家文化,浙江
2127,300283,温州宏丰,浙江
2128,002199,*ST东晶,浙江
2129,600763,通策医疗,浙江
2130,002664,信质电机,浙江
2131,002263,大 东 南,浙江
2132,002082,栋梁新材,浙江
2133,600537,亿晶光电,浙江
2134,300068,南都电源,浙江
2135,002135,东南网架,浙江
2136,002276,万马股份,浙江
2137,600677,航天通信,浙江
2138,002099,海翔药业,浙江
2139,002034,美 欣 达,浙江
2140,300270,中威电子,浙江
2141,002032,苏 泊 尔,浙江
2142,002602,世纪华通,浙江
2143,600987,航民股份,浙江
2144,603816,顾家家居,浙江
2145,002050,三花智控,浙江
2146,002574,明牌珠宝,浙江
2147,002562,兄弟科技,浙江
2148,000963,华东医药,浙江
2149,603116,红蜻蜓,浙江
2150,603889,新澳股份,浙江
2151,002648,卫星石化,浙江
2152,002119,康强电子,浙江
2153,002686,亿利达,浙江
2154,002472,双环传动,浙江
2155,002625,龙生股份,浙江
2156,600580,卧龙电气,浙江
2157,002493,荣盛石化,浙江
2158,002440,闰土股份,浙江
2159,600571,信雅达,浙江
2160,002266,浙富控股,浙江
2161,002126,银轮股份,浙江
2162,300357,我武生物,浙江
2163,300347,泰格医药,浙江
2164,603010,万盛股份,浙江
2165,603611,诺力股份,浙江
2166,002173,*ST创疗,浙江
2167,002473,圣莱达,浙江
2168,002214,大立科技,浙江
2169,600633,浙报传媒,浙江
2170,002247,帝龙文化,浙江
2171,600052,浙江广厦,浙江
2172,002095,生 意 宝,浙江
2173,300550,和仁科技,浙江
2174,002318,久立特材,浙江
2175,300133,华策影视,浙江
2176,002067,景兴纸业,浙江
2177,300032,金龙机电,浙江
2178,600023,浙能电力,浙江
2179,600668,尖峰集团,浙江
2180,300360,炬华科技,浙江
2181,002634,棒杰股份,浙江
2182,002617,露笑科技,浙江
2183,300033,同花顺,浙江
2184,600790,轻纺城,浙江
2185,300441,鲍斯股份,浙江
2186,603085,天成自控,浙江
2187,002115,三维通信,浙江
2188,000558,莱茵体育,浙江
2189,300459,金科娱乐,浙江
2190,600521,华海药业,浙江
2191,600896,中海海盛,海南
2192,600759,洲际油气,海南
2193,002693,双成药业,海南
2194,000657,中钨高新,海南
2195,000886,海南高速,海南
2196,000793,华闻传媒,海南
2197,000566,海南海药,海南
2198,000503,海虹控股,海南
2199,600238,海南椰岛,海南
2200,600555,海航创新,海南
2201,300086,康芝药业,海南
2202,002320,海峡股份,海南
2203,600515,海航基础,海南
2204,000735,罗 牛 山,海南
2205,601118,海南橡胶,海南
2206,000505,*ST珠江,海南
2207,600259,广晟有色,海南
2208,000691,ST亚太,海南
2209,000571,新大洲Ａ,海南
2210,000613,大东海A,海南
2211,300189,神农基因,海南
2212,603069,海汽集团,海南
2213,601969,海南矿业,海南
2214,000955,欣龙控股,海南
2215,600209,罗顿发展,海南
2216,000572,海马汽车,海南
2217,000567,海德股份,海南
2218,002596,海南瑞泽,海南
2219,600221,海南航空,海南
2220,002456,欧菲光,深圳
2221,000007,全新好,深圳
2222,002047,宝鹰股份,深圳
2223,603808,歌力思,深圳
2224,002681,奋达科技,深圳
2225,002215,诺 普 信,深圳
2226,002341,新纶科技,深圳
2227,300333,兆日科技,深圳
2228,002429,兆驰股份,深圳
2229,002782,可立克,深圳
2230,002419,天虹商场,深圳
2231,300115,长盈精密,深圳
2232,000099,中信海直,深圳
2233,002369,卓翼科技,深圳
2234,002399,海普瑞,深圳
2235,600162,香江控股,深圳
2236,002577,雷柏科技,深圳
2237,300545,联得装备,深圳
2238,002238,天威视讯,深圳
2239,000043,中航地产,深圳
2240,000040,东旭蓝天,深圳
2241,300400,劲拓股份,深圳
2242,000004,国农科技,深圳
2243,002735,王子新材,深圳
2244,601318,中国平安,深圳
2245,300085,银之杰,深圳
2246,000037,*ST南电A,深圳
2247,000055,方大集团,深圳
2248,600548,深高速,深圳
2249,000025,特 力Ａ,深圳
2250,000014,沙河股份,深圳
2251,002654,万润科技,深圳
2252,000002,万 科Ａ,深圳
2253,002243,通产丽星,深圳
2254,000012,南 玻Ａ,深圳
2255,000070,特发信息,深圳
2256,002736,国信证券,深圳
2257,000031,中粮地产,深圳
2258,002327,富安娜,深圳
2259,300565,科信技术,深圳
2260,600462,九有股份,深圳
2261,002811,亚泰国际,深圳
2262,300042,朗科科技,深圳
2263,002301,齐心集团,深圳
2264,000048,康达尔,深圳
2265,002168,深圳惠程,深圳
2266,000078,海王生物,深圳
2267,000020,深华发Ａ,深圳
2268,300124,汇川技术,深圳
2269,002733,雄韬股份,深圳
2270,002388,新亚制程,深圳
2271,000018,神州长城,深圳
2272,002289,*ST宇顺,深圳
2273,002660,茂硕电源,深圳
2274,002227,奥 特 迅,深圳
2275,002775,文科园林,深圳
2276,002316,键桥通讯,深圳
2277,000034,神州数码,深圳
2278,300012,华测检测,深圳
2279,300506,名家汇,深圳
2280,000068,华控赛格,深圳
2281,002351,漫步者,深圳
2282,300348,长亮科技,深圳
2283,000023,深天地Ａ,深圳
2284,000038,深大通,深圳
2285,300531,优博讯,深圳
2286,300303,聚飞光电,深圳
2287,002482,广田集团,深圳
2288,002518,科士达,深圳
2289,002183,怡 亚 通,深圳
2290,300319,麦捷科技,深圳
2291,002594,比亚迪,深圳
2292,300232,洲明科技,深圳
2293,002548,金新农,深圳
2294,000058,深 赛 格,深圳
2295,002609,捷顺科技,深圳
2296,002314,南山控股,深圳
2297,002052,同洲电子,深圳
2298,000021,深科技,深圳
2299,002285,世联行,深圳
2300,002340,格林美,深圳
2301,002170,芭田股份,深圳
2302,000027,深圳能源,深圳
2303,002139,拓邦股份,深圳
2304,002797,第一创业,深圳
2305,300468,四方精创,深圳
2306,002121,科陆电子,深圳
2307,300130,新国都,深圳
2308,002587,奥拓电子,深圳
2309,600999,招商证券,深圳
2310,002766,索菱股份,深圳
2311,600446,金证股份,深圳
2312,300154,瑞凌股份,深圳
2313,300162,雷曼股份,深圳
2314,000001,平安银行,深圳
2315,300533,冰川网络,深圳
2316,002583,海能达,深圳
2317,300572,安车检测,深圳
2318,002210,飞马国际,深圳
2319,600036,招商银行,深圳
2320,000089,深圳机场,深圳
2321,601333,广深铁路,深圳
2322,000005,世纪星源,深圳
2323,300136,信维通信,深圳
2324,300167,迪威视讯,深圳
2325,300227,光韵达,深圳
2326,300377,赢时胜,深圳
2327,000039,中集集团,深圳
2328,000033,*ST新都,深圳
2329,002218,拓日新能,深圳
2330,603160,汇顶科技,深圳
2331,300264,佳创视讯,深圳
2332,002740,爱迪尔,深圳
2333,002334,英威腾,深圳
2334,002008,大族激光,深圳
2335,300077,国民技术,深圳
2336,000999,华润三九,深圳
2337,002751,易尚展示,深圳
2338,002137,麦达数字,深圳
2339,300199,翰宇药业,深圳
2340,002130,沃尔核材,深圳
2341,002256,兆新股份,深圳
2342,300037,新宙邦,深圳
2343,002618,丹邦科技,深圳
2344,600525,长园集团,深圳
2345,000010,美丽生态,深圳
2346,600892,大晟文化,深圳
2347,000009,中国宝安,深圳
2348,603118,共进股份,深圳
2349,002823,凯中精密,深圳
2350,002294,信立泰,深圳
2351,300350,华鹏飞,深圳
2352,300570,太辰光,深圳
2353,300044,赛为智能,深圳
2354,300538,同益股份,深圳
2355,300546,雄帝科技,深圳
2356,000006,深振业Ａ,深圳
2357,000090,天健集团,深圳
2358,300131,英唐智控,深圳
2359,000069,华侨城Ａ,深圳
2360,002786,银宝山新,深圳
2361,002356,赫美集团,深圳
2362,300151,昌红科技,深圳
2363,002813,路畅科技,深圳
2364,000050,深天马Ａ,深圳
2365,002620,瑞和股份,深圳
2366,002816,和科达,深圳
2367,000019,深深宝Ａ,深圳
2368,002161,远 望 谷,深圳
2369,002191,劲嘉股份,深圳
2370,000016,深康佳Ａ,深圳
2371,002528,英飞拓,深圳
2372,002769,普路通,深圳
2373,002789,建艺集团,深圳
2374,002815,崇达技术,深圳
2375,000011,深物业A,深圳
2376,002402,和而泰,深圳
2377,000045,深纺织Ａ,深圳
2378,000042,中洲控股,深圳
2379,000029,深深房Ａ,深圳
2380,300484,蓝海华腾,深圳
2381,000088,盐 田 港,深圳
2382,300206,理邦仪器,深圳
2383,000555,神州信息,深圳
2384,002724,海洋王,深圳
2385,000056,皇庭国际,深圳
2386,002213,特 尔 佳,深圳
2387,000062,深圳华强,深圳
2388,002822,中装建设,深圳
2389,002475,立讯精密,深圳
2390,000066,长城电脑,深圳
2391,000017,深中华A,深圳
2392,002105,信隆健康,深圳
2393,000096,广聚能源,深圳
2394,000060,中金岭南,深圳
2395,300047,天源迪科,深圳
2396,300207,欣旺达,深圳
2397,002055,得润电子,深圳
2398,001979,招商蛇口,深圳
2399,300235,方直科技,深圳
2400,002163,中航三鑫,深圳
2401,300317,珈伟股份,深圳
2402,000022,深赤湾Ａ,深圳
2403,002763,汇洁股份,深圳
2404,300518,盛讯达,深圳
2405,002303,美盈森,深圳
2406,300389,艾比森,深圳
2407,601139,深圳燃气,深圳
2408,300134,大富科技,深圳
2409,000063,中兴通讯,深圳
2410,300457,赢合科技,深圳
2411,000049,德赛电池,深圳
2412,002436,兴森科技,深圳
2413,300112,万讯自控,深圳
2414,002551,尚荣医疗,深圳
2415,600030,中信证券,深圳
2416,000032,深桑达Ａ,深圳
2417,300252,金信诺,深圳
2418,002421,达实智能,深圳
2419,300197,铁汉生态,深圳
2420,300532,今天国际,深圳
2421,002106,莱宝高科,深圳
2422,300178,腾邦国际,深圳
2423,300269,联建光电,深圳
2424,300052,中青宝,深圳
2425,002197,证通电子,深圳
2426,002336,*ST人乐,深圳
2427,300543,朗科智能,深圳
2428,000061,农 产 品,深圳
2429,000026,飞亚达Ａ,深圳
2430,300193,佳士科技,深圳
2431,002138,顺络电子,深圳
2432,002781,奇信股份,深圳
2433,300241,瑞丰光电,深圳
2434,002313,日海通讯,深圳
2435,000028,国药一致,深圳
2436,300568,星源材质,深圳
2437,002325,洪涛股份,深圳
2438,600380,健康元,深圳
2439,300301,长方集团,深圳
2440,300556,丝路视觉,深圳
2441,002416,爱施德,深圳
2442,300277,海联讯,深圳
2443,600383,金地集团,深圳
2444,000036,华联控股,深圳
2445,600184,光电股份,湖北
2446,000939,凯迪生态,湖北
2447,000707,双环科技,湖北
2448,000826,启迪桑德,湖北
2449,600079,人福医药,湖北
2450,600136,当代明诚,湖北
2451,600879,航天电子,湖北
2452,000952,广济药业,湖北
2453,000971,高升控股,湖北
2454,600035,楚天高速,湖北
2455,600298,安琪酵母,湖北
2456,300184,力源信息,湖北
2457,300536,农尚环境,湖北
2458,000665,湖北广电,湖北
2459,600769,祥龙电业,湖北
2460,600293,三峡新材,湖北
2461,000785,武汉中商,湖北
2462,600801,华新水泥,湖北
2463,300527,华舟应急,湖北
2464,002377,国创高新,湖北
2465,600355,精伦电子,湖北
2466,600993,马应龙,湖北
2467,600774,汉商集团,湖北
2468,601311,骆驼股份,湖北
2469,300494,盛天网络,湖北
2470,002013,中航机电,湖北
2471,600107,美尔雅,湖北
2472,600757,长江传媒,湖北
2473,000422,湖北宜化,湖北
2474,000520,长航凤凰,湖北
2475,002305,南国置业,湖北
2476,300387,富邦股份,湖北
2477,603738,泰晶科技,湖北
2478,600885,宏发股份,湖北
2479,600275,武昌鱼,湖北
2480,000759,中百集团,湖北
2481,600566,济川药业,湖北
2482,000852,石化机械,湖北
2483,600998,九州通,湖北
2484,600260,凯乐科技,湖北
2485,000501,鄂武商Ａ,湖北
2486,002281,光迅科技,湖北
2487,300041,回天新材,湖北
2488,300323,华灿光电,湖北
2489,300276,三丰智能,湖北
2490,600345,长江通信,湖北
2491,002694,顾地科技,湖北
2492,300517,海波重科,湖北
2493,000615,京汉股份,湖北
2494,300046,台基股份,湖北
2495,600976,健民集团,湖北
2496,603716,塞力斯,湖北
2497,002783,凯龙股份,湖北
2498,000821,京山轻机,湖北
2499,000670,*ST盈方,湖北
2500,600745,中茵股份,湖北
2501,000627,天茂集团,湖北
2502,300278,华昌达,湖北
2503,000902,新洋丰,湖北
2504,600568,中珠医疗,湖北
2505,300161,华中数控,湖北
2506,000708,大冶特钢,湖北
2507,300054,鼎龙股份,湖北
2508,600141,兴发集团,湖北
2509,002414,高德红外,湖北
2510,000678,襄阳轴承,湖北
2511,000988,华工科技,湖北
2512,300516,久之洋,湖北
2513,300557,理工光科,湖北
2514,600703,三安光电,湖北
2515,002194,武汉凡谷,湖北
2516,600068,葛洲坝,湖北
2517,002627,宜昌交运,湖北
2518,000926,福星股份,湖北
2519,002365,永安药业,湖北
2520,600168,武汉控股,湖北
2521,600133,东湖高新,湖北
2522,000760,斯太尔,湖北
2523,600498,烽火通信,湖北
2524,600006,东风汽车,湖北
2525,300395,菲利华,湖北
2526,300567,精测电子,湖北
2527,300018,中元股份,湖北
2528,000966,长源电力,湖北
2529,300220,金运激光,湖北
2530,600421,仰帆控股,湖北
2531,600086,东方金钰,湖北
2532,600005,武钢股份,湖北
2533,000783,长江证券,湖北
2534,603067,振华股份,湖北
2535,000553,沙隆达Ａ,湖北
2536,002159,三特索道,湖北
2537,600681,百川能源,湖北
2538,000883,湖北能源,湖北
2539,300205,天喻信息,湖北
2540,002397,梦洁股份,湖南
2541,000722,湖南发展,湖南
2542,000622,*ST恒立,湖南
2543,002549,凯美特气,湖南
2544,000989,九 芝 堂,湖南
2545,002113,天润数娱,湖南
2546,000590,启迪古汉,湖南
2547,002452,长高集团,湖南
2548,300148,天舟文化,湖南
2549,002096,南岭民爆,湖南
2550,000157,中联重科,湖南
2551,600127,金健米业,湖南
2552,002567,唐人神,湖南
2553,002650,加加食品,湖南
2554,600257,大湖股份,湖南
2555,000748,长城信息,湖南
2556,300338,开元仪器,湖南
2557,002155,湖南黄金,湖南
2558,300187,永清环保,湖南
2559,600975,新五丰,湖南
2560,603989,艾华集团,湖南
2561,600969,郴电国际,湖南
2562,000419,通程控股,湖南
2563,300474,景嘉微,湖南
2564,601636,旗滨集团,湖南
2565,600479,千金药业,湖南
2566,600698,湖南天雁,湖南
2567,300268,万福生科,湖南
2568,300267,尔康制药,湖南
2569,300216,千山药机,湖南
2570,601901,方正证券,湖南
2571,002716,金贵银业,湖南
2572,000819,岳阳兴长,湖南
2573,601098,中南传媒,湖南
2574,603939,益丰药房,湖南
2575,002523,天桥起重,湖南
2576,300413,快乐购,湖南
2577,000908,景峰医药,湖南
2578,600031,三一重工,湖南
2579,000519,江南红箭,湖南
2580,002533,金杯电工,湖南
2581,002125,湘潭电化,湖南
2582,002412,汉森制药,湖南
2583,600731,湖南海利,湖南
2584,600156,华升股份,湖南
2585,300035,中科电气,湖南
2586,300123,太阳鸟,湖南
2587,000702,正虹科技,湖南
2588,600963,岳阳林纸,湖南
2589,000799,酒鬼酒,湖南
2590,000430,张家界,湖南
2591,603998,方盛制药,湖南
2592,000428,华天酒店,湖南
2593,002661,克明面业,湖南
2594,603883,老百姓,湖南
2595,002277,友阿股份,湖南
2596,000906,物产中拓,湖南
2597,600599,熊猫金控,湖南
2598,002251,步 步 高,湖南
2599,000998,隆平高科,湖南
2600,600416,湘电股份,湖南
2601,603319,湘油泵,湖南
2602,600744,华银电力,湖南
2603,300358,楚天科技,湖南
2604,002505,大康农业,湖南
2605,300345,红宇新材,湖南
2606,300490,华自科技,湖南
2607,000932,华菱钢铁,湖南
2608,600390,*ST金瑞,湖南
2609,000917,电广传媒,湖南
2610,600458,时代新材,湖南
2611,002097,山河智能,湖南
2612,300298,三诺生物,湖南
2613,000504,*ST生物,湖南
2614,600476,湘邮科技,湖南
2615,603959,百利科技,湖南
2616,000548,湖南投资,湖南
2617,300515,三德科技,湖南
2618,300015,爱尔眼科,湖南
2619,002761,多喜爱,湖南
2620,002261,拓维信息,湖南
2621,600478,科力远,湖南
2622,600961,株冶集团,湖南
2623,000900,现代投资,湖南
2624,002297,博云新材,湖南
2625,300433,蓝思科技,湖南
2626,603919,金徽酒,甘肃
2627,000791,甘肃电投,甘肃
2628,600543,莫高股份,甘肃
2629,600720,祁连山,甘肃
2630,600108,亚盛集团,甘肃
2631,600192,长城电工,甘肃
2632,002644,佛慈制药,甘肃
2633,600687,刚泰控股,甘肃
2634,600516,方大炭素,甘肃
2635,603999,读者传媒,甘肃
2636,000995,*ST皇台,甘肃
2637,000981,银亿股份,甘肃
2638,002219,恒康医疗,甘肃
2639,300534,陇神戎发,甘肃
2640,300021,大禹节水,甘肃
2641,600307,酒钢宏兴,甘肃
2642,000929,兰州黄河,甘肃
2643,000672,上峰水泥,甘肃
2644,002185,华天科技,甘肃
2645,600354,敦煌种业,甘肃
2646,002145,中核钛白,甘肃
2647,000552,靖远煤电,甘肃
2648,000779,三毛派神,甘肃
2649,002772,众兴菌业,甘肃
2650,601798,蓝科高新,甘肃
2651,300084,海默科技,甘肃
2652,600738,兰州民百,甘肃
2653,603169,兰石重装,甘肃
2654,600311,荣华实业,甘肃
2655,603696,安记食品,福建
2656,600870,厦华电子,福建
2657,000797,中国武夷,福建
2658,300062,中能电气,福建
2659,002098,浔兴股份,福建
2660,002110,三钢闽光,福建
2661,300427,红相电力,福建
2662,300174,元力股份,福建
2663,300560,中富通,福建
2664,300056,三维丝,福建
2665,002785,万里石,福建
2666,600711,盛屯矿业,福建
2667,600755,厦门国贸,福建
2668,600067,冠城大通,福建
2669,601377,兴业证券,福建
2670,002509,天广中茂,福建
2671,000993,闽东电力,福建
2672,600153,建发股份,福建
2673,300132,青松股份,福建
2674,300198,纳川股份,福建
2675,000671,阳 光 城,福建
2676,002093,国脉科技,福建
2677,600592,龙溪股份,福建
2678,600483,福能股份,福建
2679,002174,游族网络,福建
2680,002396,星网锐捷,福建
2681,603636,南威软件,福建
2682,300051,三五互联,福建
2683,603555,贵人鸟,福建
2684,002229,鸿博股份,福建
2685,300102,乾照光电,福建
2686,000732,泰禾集团,福建
2687,002752,昇兴股份,福建
2688,002578,闽发铝业,福建
2689,600734,实达集团,福建
2690,002803,吉宏股份,福建
2691,002299,圣农发展,福建
2692,300436,广生堂,福建
2693,002639,雪人股份,福建
2694,600563,法拉电子,福建
2695,002679,福建金森,福建
2696,002593,日上集团,福建
2697,600057,象屿股份,福建
2698,601899,紫金矿业,福建
2699,002682,龙洲股份,福建
2700,300341,麦迪电气,福建
2701,000526,紫光学大,福建
2702,600203,福日电子,福建
2703,300096,易联众,福建
2704,000632,三木集团,福建
2705,300525,博思软件,福建
2706,002029,七 匹 狼,福建
2707,000592,平潭发展,福建
2708,601166,兴业银行,福建
2709,002788,鹭燕医药,福建
2710,600686,金龙汽车,福建
2711,600802,福建水泥,福建
2712,002417,三元达,福建
2713,603306,华懋科技,福建
2714,600493,凤竹纺织,福建
2715,002517,恺英网络,福建
2716,600549,厦门钨业,福建
2717,002228,合兴包装,福建
2718,600897,厦门空港,福建
2719,601566,九牧王,福建
2720,000905,厦门港务,福建
2721,600693,东百集团,福建
2722,002235,安妮股份,福建
2723,002335,科华恒盛,福建
2724,603686,龙马环卫,福建
2725,002070,众和股份,福建
2726,600388,龙净环保,福建
2727,603737,三棵树,福建
2728,002398,建研集团,福建
2729,002626,金达威,福建
2730,603678,火炬电子,福建
2731,002614,蒙发利,福建
2732,000997,新 大 陆,福建
2733,000663,永安林业,福建
2734,002674,兴业科技,福建
2735,000753,漳州发展,福建
2736,600103,青山纸业,福建
2737,002102,冠福股份,福建
2738,600033,福建高速,福建
2739,002529,海源机械,福建
2740,002702,海欣食品,福建
2741,603663,三祥新材,福建
2742,002474,榕基软件,福建
2743,000536,华映科技,福建
2744,002790,瑞尔特,福建
2745,000547,航天发展,福建
2746,002222,福晶科技,福建
2747,002264,新 华 都,福建
2748,600603,*ST兴业,福建
2749,600815,厦工股份,福建
2750,300188,美亚柏科,福建
2751,601933,永辉超市,福建
2752,603909,合诚股份,福建
2753,600163,中闽能源,福建
2754,600573,惠泉啤酒,福建
2755,600436,片仔癀,福建
2756,002300,太阳电缆,福建
2757,002729,好利来,福建
2758,600660,福耀玻璃,福建
2759,000701,厦门信达,福建
2760,300299,富春通信,福建
2761,601020,华钰矿业,西藏
2762,600873,梅花生物,西藏
2763,002287,奇正藏药,西藏
2764,600749,西藏旅游,西藏
2765,600338,西藏珠峰,西藏
2766,002826,易明医药,西藏
2767,000762,西藏矿业,西藏
2768,002827,高争民爆,西藏
2769,600326,西藏天路,西藏
2770,000752,西藏发展,西藏
2771,603669,灵康药业,西藏
2772,600211,西藏药业,西藏
2773,600773,西藏城投,西藏
2774,002653,海思科,西藏
2775,600367,红星发展,贵州
2776,000589,黔轮胎Ａ,贵州
2777,600112,天成控股,贵州
2778,601997,贵阳银行,贵州
2779,002390,信邦制药,贵州
2780,002424,贵州百灵,贵州
2781,600227,赤天化,贵州
2782,000540,中天城投,贵州
2783,600519,贵州茅台,贵州
