,code,name
2436,002047,宝鹰股份
2437,002046,轴研科技
2438,002045,国光电器
2439,002044,美年健康
2440,002043,兔 宝 宝
2441,002042,华孚色纺
2442,002041,登海种业
2443,002040,南 京 港
2444,002039,黔源电力
2445,002038,双鹭药业
2446,002037,久联发展
2447,002036,联创电子
2448,002035,华帝股份
2449,002034,美 欣 达
2450,002033,丽江旅游
2451,002032,苏 泊 尔
2452,002031,巨轮智能
2453,002030,达安基因
2454,002029,七 匹 狼
2455,002028,思源电气
2456,002027,分众传媒
2457,002026,山东威达
2458,002025,航天电器
2459,002024,苏宁云商
2460,002023,海特高新
2461,002022,科华生物
2462,002021,中捷资源
2463,002020,京新药业
2464,002019,亿帆医药
2465,002018,华信国际
2466,002017,东信和平
2467,002016,世荣兆业
2468,002015,霞客环保
2469,002014,永新股份
2470,002013,中航机电
2471,002012,凯恩股份
2472,002011,盾安环境
2473,002010,传化智联
2474,002009,天奇股份
2475,002008,大族激光
2476,002007,华兰生物
2477,002006,精功科技
2478,002005,德豪润达
2479,002004,华邦健康
2480,002003,伟星股份
2481,002002,鸿达兴业
2482,002001,新 和 成
2483,001979,招商蛇口
2484,001896,豫能控股
2485,001696,宗申动力
2486,000999,华润三九
2487,000998,隆平高科
2488,000997,新 大 陆
2489,000996,中国中期
2490,000995,*ST皇台
2491,000993,闽东电力
2492,000990,诚志股份
2493,000989,九 芝 堂
2494,000988,华工科技
2495,000987,越秀金控
2496,000985,大庆华科
2497,000983,西山煤电
2498,000982,中银绒业
2499,000981,银亿股份
2500,000980,金马股份
2501,000979,中弘股份
2502,000978,桂林旅游
2503,000977,浪潮信息
2504,000976,春晖股份
2505,000975,银泰资源
2506,000973,佛塑科技
2507,000972,中基健康
2508,000971,高升控股
2509,000970,中科三环
2510,000969,安泰科技
2511,000968,*ST煤气
2512,000967,盈峰环境
2513,000966,长源电力
2514,000965,天保基建
2515,000963,华东医药
2516,000962,*ST东钽
2517,000961,中南建设
2518,000960,锡业股份
2519,000959,首钢股份
2520,000958,东方能源
2521,000957,中通客车
2522,000955,欣龙控股
2523,000953,河池化工
2524,000952,广济药业
2525,000951,中国重汽
2526,000950,*ST建峰
2527,000949,新乡化纤
2528,000948,南天信息
2529,000939,凯迪生态
2530,000938,紫光股份
2531,000937,冀中能源
2532,000936,华西股份
2533,000935,四川双马
2534,000933,*ST神火
2535,000932,华菱钢铁
2536,000931,中 关 村
2537,000930,中粮生化
2538,000929,兰州黄河
2539,000928,中钢国际
2540,000927,一汽夏利
2541,000926,福星股份
2542,000925,众合科技
2543,000923,河北宣工
2544,000922,佳电股份
2545,000921,海信科龙
2546,000920,南方汇通
2547,000919,金陵药业
2548,000918,嘉凯城
2549,000917,电广传媒
2550,000916,华北高速
2551,000915,山大华特
2552,000913,*ST钱江
2553,000912,泸天化
2554,000911,南宁糖业
2555,000910,大亚圣象
2556,000909,数源科技
2557,000908,景峰医药
2558,000906,物产中拓
2559,000905,厦门港务
2560,000903,云内动力
2561,000902,新洋丰
2562,000901,航天科技
2563,000900,现代投资
2564,000899,赣能股份
2565,000898,鞍钢股份
2566,000897,津滨发展
2567,000895,双汇发展
2568,000893,东凌国际
2569,000892,星美联合
2570,000890,法 尔 胜
2571,000889,茂业通信
2572,000888,峨眉山Ａ
2573,000887,中鼎股份
2574,000886,海南高速
2575,000885,同力水泥
2576,000883,湖北能源
2577,000882,华联股份
2578,000881,大连国际
2579,000880,潍柴重机
2580,000878,云南铜业
2581,000877,天山股份
2582,000876,新 希 望
2583,000875,吉电股份
2584,000869,张 裕Ａ
2585,000868,安凯客车
2586,000863,三湘印象
2587,000862,银星能源
2588,000861,海印股份
2589,000860,顺鑫农业
2590,000859,国风塑业
2591,000858,五 粮 液
2592,000856,*ST冀装
2593,000852,石化机械
2594,000851,高鸿股份
2595,000850,华茂股份
2596,000848,承德露露
2597,000839,中信国安
2598,000838,财信发展
2599,000837,秦川机床
2600,000836,鑫茂科技
2601,000835,长城动漫
2602,000833,贵糖股份
2603,000831,*ST五稀
2604,000830,鲁西化工
2605,000829,天音控股
2606,000828,东莞控股
2607,000826,启迪桑德
2608,000825,太钢不锈
2609,000823,超声电子
2610,000822,山东海化
2611,000821,京山轻机
2612,000820,金城股份
2613,000819,岳阳兴长
2614,000818,方大化工
2615,000816,智慧农业
2616,000815,美利云
2617,000813,德展健康
2618,000812,陕西金叶
2619,000811,烟台冰轮
2620,000810,创维数字
2621,000809,铁岭新城
2622,000807,云铝股份
2623,000806,银河生物
2624,000803,金宇车城
2625,000802,北京文化
2626,000801,四川九洲
2627,000800,一汽轿车
2628,000799,酒鬼酒
2629,000798,中水渔业
2630,000797,中国武夷
2631,000796,凯撒旅游
2632,000795,英洛华
2633,000793,华闻传媒
2634,000792,盐湖股份
2635,000791,甘肃电投
2636,000790,泰合健康
2637,000789,万年青
2638,000788,北大医药
2639,000786,北新建材
2640,000785,武汉中商
2641,000783,长江证券
2642,000782,美达股份
2643,000780,平庄能源
2644,000779,三毛派神
2645,000778,新兴铸管
2646,000777,中核科技
2647,000776,广发证券
2648,000768,中航飞机
2649,000767,漳泽电力
2650,000766,通化金马
2651,000762,西藏矿业
2652,000761,本钢板材
2653,000760,斯太尔
2654,000759,中百集团
2655,000758,中色股份
2656,000757,浩物股份
2657,000756,新华制药
2658,000755,山西三维
2659,000753,漳州发展
2660,000752,西藏发展
2661,000751,锌业股份
2662,000750,国海证券
2663,000748,长城信息
2664,000739,普洛药业
2665,000738,中航动控
2666,000737,南风化工
2667,000736,中房地产
2668,000735,罗 牛 山
2669,000733,振华科技
2670,000732,泰禾集团
2671,000731,四川美丰
2672,000729,燕京啤酒
2673,000728,国元证券
2674,000727,华东科技
2675,000726,鲁 泰Ａ
2676,000725,京东方Ａ
2677,000723,美锦能源
2678,000722,湖南发展
2679,000721,西安饮食
2680,000720,新能泰山
2681,000719,大地传媒
2682,000718,苏宁环球
2683,000717,*ST韶钢
2684,000716,黑芝麻
2685,000715,中兴商业
2686,000713,丰乐种业
2687,000712,锦龙股份
2688,000711,京蓝科技
2689,000710,天兴仪表
2690,000709,河钢股份
2691,000708,大冶特钢
2692,000707,双环科技
2693,000705,浙江震元
2694,000703,恒逸石化
2695,000702,正虹科技
2696,000701,厦门信达
2697,000700,模塑科技
2698,000698,沈阳化工
2699,000697,炼石有色
2700,000695,滨海能源
2701,000693,ST华泽
2702,000692,惠天热电
2703,000691,ST亚太
2704,000690,宝新能源
2705,000688,建新矿业
2706,000687,华讯方舟
2707,000686,东北证券
2708,000685,中山公用
2709,000683,远兴能源
2710,000682,东方电子
2711,000681,视觉中国
2712,000680,山推股份
2713,000679,大连友谊
2714,000678,襄阳轴承
2715,000677,恒天海龙
2716,000676,智度股份
2717,000673,当代东方
2718,000672,上峰水泥
2719,000671,阳 光 城
2720,000670,*ST盈方
2721,000669,金鸿能源
2722,000668,荣丰控股
2723,000667,美好置业
2724,000666,经纬纺机
2725,000665,湖北广电
2726,000663,永安林业
2727,000662,天夏智慧
2728,000661,长春高新
2729,000659,珠海中富
2730,000657,中钨高新
2731,000656,金科股份
2732,000655,金岭矿业
2733,000652,泰达股份
2734,000651,格力电器
2735,000650,仁和药业
2736,000639,西王食品
2737,000638,万方发展
2738,000637,茂化实华
2739,000636,风华高科
2740,000635,英 力 特
2741,000633,*ST合金
2742,000632,三木集团
2743,000631,顺发恒业
2744,000630,铜陵有色
2745,000629,*ST钒钛
2746,000628,高新发展
2747,000627,天茂集团
2748,000626,远大控股
2749,000625,长安汽车
2750,000623,吉林敖东
2751,000622,*ST恒立
2752,000620,新华联
2753,000619,海螺型材
2754,000617,*ST济柴
2755,000616,海航投资
2756,000615,京汉股份
2757,000613,大东海A
2758,000612,焦作万方
2759,000611,*ST天首
2760,000610,西安旅游
2761,000609,绵石投资
2762,000608,阳光股份
2763,000607,华媒控股
2764,000606,*ST易桥
2765,000605,渤海股份
2766,000603,盛达矿业
2767,000601,韶能股份
2768,000600,建投能源
2769,000599,青岛双星
2770,000598,兴蓉环境
2771,000597,东北制药
2772,000596,古井贡酒
2773,000595,宝塔实业
2774,000593,大通燃气
2775,000592,平潭发展
2776,000591,太阳能
2777,000590,启迪古汉
2778,000589,黔轮胎Ａ
2779,000587,金洲慈航
2780,000586,汇源通信
2781,000585,东北电气
2782,000584,友利控股
2783,000582,北部湾港
2784,000581,威孚高科
2785,000576,广东甘化
2786,000573,粤宏远Ａ
2787,000572,海马汽车
2788,000571,新大洲Ａ
2789,000570,苏常柴Ａ
2790,000568,泸州老窖
2791,000567,海德股份
2792,000566,海南海药
2793,000565,渝三峡Ａ
2794,000564,西安民生
2795,000563,陕国投Ａ
2796,000561,烽火电子
2797,000560,昆百大Ａ
2798,000559,万向钱潮
2799,000558,莱茵体育
2800,000557,西部创业
2801,000555,神州信息
2802,000554,泰山石油
2803,000553,沙隆达Ａ
2804,000552,靖远煤电
2805,000551,创元科技
2806,000550,江铃汽车
2807,000548,湖南投资
2808,000547,航天发展
2809,000546,金圆股份
2810,000545,金浦钛业
2811,000544,中原环保
2812,000543,皖能电力
2813,000541,佛山照明
2814,000540,中天城投
2815,000539,粤电力Ａ
2816,000538,云南白药
2817,000537,广宇发展
2818,000536,华映科技
2819,000534,万泽股份
2820,000533,万 家 乐
2821,000532,力合股份
2822,000531,穗恒运Ａ
2823,000530,大冷股份
2824,000529,广弘控股
2825,000528,柳 工
2826,000526,紫光学大
2827,000525,红 太 阳
2828,000524,岭南控股
2829,000523,广州浪奇
2830,000521,美菱电器
2831,000520,长航凤凰
2832,000519,江南红箭
2833,000518,四环生物
2834,000517,荣安地产
2835,000516,国际医学
2836,000514,渝 开 发
2837,000513,丽珠集团
2838,000511,*ST烯碳
2839,000510,金路集团
2840,000509,华塑控股
2841,000507,珠海港
2842,000506,中润资源
2843,000505,*ST珠江
2844,000504,*ST生物
2845,000503,海虹控股
2846,000502,绿景控股
2847,000501,鄂武商Ａ
2848,000498,山东路桥
2849,000488,晨鸣纸业
2850,000430,张家界
2851,000429,粤高速Ａ
2852,000428,华天酒店
2853,000426,兴业矿业
2854,000425,徐工机械
2855,000423,东阿阿胶
2856,000422,湖北宜化
2857,000421,南京公用
2858,000420,吉林化纤
2859,000419,通程控股
2860,000418,小天鹅Ａ
2861,000417,合肥百货
2862,000416,民生控股
2863,000415,渤海金控
2864,000413,东旭光电
2865,000411,英特集团
2866,000410,沈阳机床
2867,000409,山东地矿
2868,000408,*ST金源
2869,000407,胜利股份
2870,000404,华意压缩
2871,000403,ST生化
2872,000402,金 融 街
2873,000401,冀东水泥
2874,000400,许继电气
2875,000338,潍柴动力
2876,000333,美的集团
2877,000301,东方市场
2878,000166,申万宏源
2879,000159,国际实业
2880,000158,常山股份
2881,000157,中联重科
2882,000156,华数传媒
2883,000155,*ST川化
2884,000153,丰原药业
2885,000151,中成股份
2886,000150,宜华健康
2887,000100,TCL 集团
2888,000099,中信海直
2889,000096,广聚能源
2890,000090,天健集团
2891,000089,深圳机场
2892,000088,盐 田 港
2893,000078,海王生物
2894,000070,特发信息
2895,000069,华侨城Ａ
2896,000068,华控赛格
2897,000066,长城电脑
2898,000065,北方国际
2899,000063,中兴通讯
2900,000062,深圳华强
2901,000061,农 产 品
2902,000060,中金岭南
2903,000059,华锦股份
2904,000058,深 赛 格
2905,000056,皇庭国际
2906,000055,方大集团
2907,000050,深天马Ａ
2908,000049,德赛电池
2909,000048,康达尔
2910,000046,泛海控股
2911,000045,深纺织Ａ
2912,000043,中航地产
2913,000042,中洲控股
2914,000040,东旭蓝天
2915,000039,中集集团
2916,000038,深大通
2917,000037,*ST南电A
2918,000036,华联控股
2919,000035,中国天楹
2920,000034,神州数码
2921,000032,深桑达Ａ
2922,000031,中粮地产
2923,000030,富奥股份
2924,000029,深深房Ａ
2925,000028,国药一致
2926,000027,深圳能源
2927,000026,飞亚达Ａ
2928,000025,特 力Ａ
2929,000023,深天地Ａ
2930,000022,深赤湾Ａ
2931,000021,深科技
2932,000020,深华发Ａ
2933,000019,深深宝Ａ
2934,000018,神州长城
2935,000017,深中华A
2936,000016,深康佳Ａ
2937,000014,沙河股份
2938,000012,南 玻Ａ
2939,000011,深物业A
2940,000010,美丽生态
2941,000009,中国宝安
2942,000008,神州高铁
2943,000007,全新好
2944,000006,深振业Ａ
2945,000005,世纪星源
2946,000004,国农科技
2947,000002,万 科Ａ
2948,000001,平安银行
