,time,price,change,volume,amount,type
559,14:26:19,10.93,--,16,17488,买盘
560,14:26:13,10.93,0.01,52,56836,买盘
561,14:26:10,10.92,-0.01,28,31624,卖盘
562,14:26:07,10.93,0.01,108,118044,买盘
563,14:26:04,10.92,--,1041,1136815,卖盘
564,14:26:01,10.92,-0.01,44,49096,卖盘
565,14:25:58,10.93,0.01,46,51327,买盘
566,14:25:55,10.92,--,239,261031,卖盘
567,14:25:52,10.92,-0.01,16,18520,卖盘
568,14:25:49,10.93,--,126,137718,买盘
569,14:25:46,10.93,--,73,79832,卖盘
570,14:25:43,10.93,-0.01,2,3235,卖盘
571,14:25:40,10.94,0.01,65,71153,买盘
572,14:25:37,10.93,--,80,88489,卖盘
573,14:25:34,10.93,--,7,7694,卖盘
574,14:25:31,10.93,--,6,7607,卖盘
575,14:25:28,10.93,--,217,237224,卖盘
576,14:25:22,10.93,--,30,33839,卖盘
577,14:25:19,10.93,--,123,134482,卖盘
578,14:25:16,10.93,-0.01,32,36025,卖盘
579,14:25:13,10.94,--,32,35008,买盘
580,14:25:10,10.94,0.01,21,23017,买盘
581,14:25:04,10.93,-0.01,32,36025,卖盘
582,14:24:58,10.94,0.02,15,16453,买盘
583,14:24:55,10.92,-0.01,202,221632,卖盘
584,14:24:52,10.93,--,150,163993,买盘
585,14:24:46,10.93,--,17,18581,买盘
586,14:24:43,10.93,--,111,121323,买盘
587,14:24:40,10.93,-0.01,491,537712,卖盘
588,14:24:37,10.94,0.01,77,84281,买盘
589,14:24:31,10.93,-0.01,30,32790,卖盘
590,14:24:28,10.94,0.01,40,44810,买盘
591,14:24:25,10.93,--,182,198969,卖盘
592,14:24:22,10.93,--,41,44813,卖盘
593,14:24:19,10.93,-0.01,23,25139,卖盘
594,14:24:16,10.94,0.01,97,106118,买盘
595,14:24:07,10.93,--,766,837238,卖盘
596,14:24:04,10.93,--,290,316970,卖盘
597,14:24:01,10.93,--,36,39348,卖盘
598,14:23:55,10.93,--,18,19674,卖盘
599,14:23:52,10.93,--,149,162857,卖盘
600,14:23:49,10.93,--,134,146462,卖盘
601,14:23:46,10.93,--,14,15302,卖盘
602,14:23:40,10.93,0.01,165,180345,买盘
603,14:23:37,10.92,-0.01,104,113568,卖盘
604,14:23:34,10.93,--,12,13116,买盘
605,14:23:28,10.93,0.01,230,251390,买盘
606,14:23:19,10.92,--,9,9828,卖盘
607,14:23:16,10.92,--,110,120120,卖盘
608,14:23:10,10.92,-0.01,104,113568,卖盘
609,14:23:07,10.93,0.02,109,119137,买盘
610,14:23:04,10.91,-0.01,387,422217,卖盘
611,14:22:58,10.92,--,164,179088,卖盘
612,14:22:55,10.92,-0.02,194,211848,卖盘
613,14:22:52,10.94,--,137,150534,买盘
614,14:22:49,10.94,0.02,432,472608,买盘
615,14:22:43,10.92,--,28,30576,卖盘
616,14:22:40,10.92,-0.01,301,328692,卖盘
617,14:22:37,10.93,0.01,31,33883,卖盘
618,14:22:34,10.92,-0.01,223,243516,卖盘
619,14:22:28,10.93,0.01,41,44813,买盘
620,14:22:25,10.92,-0.02,152,165984,卖盘
621,14:22:22,10.94,--,468,511992,买盘
622,14:22:19,10.94,0.01,22,24068,买盘
623,14:22:16,10.93,--,134,146462,卖盘
624,14:22:13,10.93,--,4,4372,卖盘
625,14:22:10,10.93,-0.01,56,61208,卖盘
626,14:22:07,10.94,0.01,257,281158,买盘
627,14:22:04,10.93,--,12,13116,卖盘
628,14:22:01,10.93,-0.01,100,109300,卖盘
629,14:21:58,10.94,0.01,1,1094,买盘
630,14:21:55,10.93,-0.01,225,246362,卖盘
631,14:21:52,10.94,-0.01,3,3282,卖盘
632,14:21:49,10.95,0.01,85,93075,买盘
633,14:21:46,10.94,--,500,547000,卖盘
634,14:21:43,10.94,--,65,71110,卖盘
635,14:21:40,10.94,0.01,395,432786,买盘
636,14:21:34,10.93,0.01,103,112579,买盘
637,14:21:31,10.92,-0.01,31,33852,卖盘
638,14:21:28,10.93,--,64,69952,买盘
639,14:21:25,10.93,0.01,47,51371,买盘
640,14:21:22,10.92,-0.02,1376,1502592,卖盘
641,14:21:19,10.94,0.01,2,2188,买盘
642,14:21:16,10.93,-0.01,57,62301,卖盘
643,14:21:13,10.94,0.01,28,30632,买盘
644,14:21:10,10.93,-0.01,59,64487,卖盘
645,14:21:07,10.94,--,102,111588,卖盘
646,14:21:04,10.94,--,35,38290,卖盘
647,14:21:01,10.94,--,10,10940,卖盘
648,14:20:58,10.94,0.01,477,521838,买盘
649,14:20:52,10.93,-0.02,21,22953,卖盘
650,14:20:49,10.95,0.01,1795,1965524,买盘
651,14:20:43,10.94,-0.01,29,31726,卖盘
652,14:20:40,10.95,--,57,62414,买盘
653,14:20:37,10.95,0.01,35,38325,买盘
654,14:20:31,10.94,--,74,80956,卖盘
655,14:20:25,10.94,--,164,179416,卖盘
656,14:20:22,10.94,--,301,329381,卖盘
657,14:20:19,10.94,--,154,169526,卖盘
658,14:20:16,10.94,--,306,334764,卖盘
659,14:20:13,10.94,-0.01,4,4376,卖盘
660,14:20:10,10.95,0.01,135,147868,买盘
661,14:20:07,10.94,--,30,32820,卖盘
662,14:20:04,10.94,-0.01,274,300806,卖盘
663,14:20:01,10.95,0.01,11,12088,买盘
664,14:19:58,10.94,--,116,127954,卖盘
665,14:19:55,10.94,--,160,175040,卖盘
666,14:19:52,10.94,--,47,51461,卖盘
667,14:19:49,10.94,--,40,43760,卖盘
668,14:19:46,10.94,--,22,24068,卖盘
669,14:19:43,10.94,--,34,37196,卖盘
670,14:19:40,10.94,--,22,24068,卖盘
671,14:19:37,10.94,-0.02,1856,2030989,卖盘
672,14:19:34,10.96,0.01,1,1096,买盘
673,14:19:28,10.95,-0.01,116,127019,卖盘
674,14:19:25,10.96,--,203,222488,买盘
675,14:19:22,10.96,0.01,21,23016,买盘
676,14:19:16,10.95,-0.01,9,9855,卖盘
677,14:19:13,10.96,--,491,538136,卖盘
678,14:19:10,10.96,-0.01,33,36168,卖盘
679,14:19:07,10.97,--,57,62529,买盘
680,14:19:04,10.97,--,77,84469,买盘
681,14:19:01,10.97,-0.01,28,30716,中性盘
682,14:18:58,10.98,--,179,196542,买盘
683,14:18:55,10.98,0.02,10,10980,买盘
684,14:18:52,10.96,-0.01,31,33976,卖盘
685,14:18:49,10.97,--,24,26328,卖盘
686,14:18:46,10.97,--,60,65820,卖盘
687,14:18:43,10.97,--,29,31813,卖盘
688,14:18:40,10.97,--,44,48268,卖盘
689,14:18:37,10.97,-0.01,77,84469,卖盘
690,14:18:31,10.98,0.01,4,4392,买盘
691,14:18:28,10.97,--,16,17552,卖盘
692,14:18:25,10.97,--,80,87760,卖盘
693,14:18:22,10.97,--,100,109700,卖盘
694,14:18:19,10.97,-0.02,42,46074,卖盘
695,14:18:10,10.99,0.02,652,716548,买盘
696,14:18:04,10.97,--,9,9873,卖盘
697,14:18:01,10.97,--,91,99827,卖盘
698,14:17:58,10.97,--,92,100924,卖盘
699,14:17:52,10.97,--,18,19746,卖盘
700,14:17:46,10.97,-0.02,19,20843,卖盘
701,14:17:37,10.99,0.01,115,126385,买盘
702,14:17:34,10.98,--,10,10980,卖盘
703,14:17:28,10.98,--,116,127368,卖盘
704,14:17:24,10.98,--,18,19764,卖盘
705,14:17:21,10.98,--,4,4392,卖盘
706,14:17:18,10.98,-0.01,34,37332,卖盘
707,14:17:15,10.99,--,1,1099,买盘
708,14:17:09,10.99,0.01,20,21980,买盘
709,14:17:06,10.98,-0.01,7,7686,卖盘
710,14:16:48,10.99,--,13,14287,卖盘
711,14:16:45,10.99,--,14,15386,卖盘
712,14:16:42,10.99,--,148,162652,买盘
713,14:16:39,10.99,0.01,35,38465,买盘
714,14:16:36,10.98,--,15,16470,卖盘
715,14:16:33,10.98,-0.01,28,30744,卖盘
716,14:16:30,10.99,0.01,12,13188,买盘
717,14:16:27,10.98,-0.01,169,185562,卖盘
718,14:16:24,10.99,--,10,10990,买盘
719,14:16:21,10.99,--,200,219800,买盘
720,14:16:18,10.99,--,33,36267,买盘
721,14:16:15,10.99,--,11,12089,买盘
722,14:16:12,10.99,--,1,1099,买盘
723,14:16:09,10.99,--,101,110999,买盘
724,14:16:06,10.99,--,8,8792,买盘
725,14:16:03,10.99,--,116,127484,买盘
726,14:16:00,10.99,--,4,4396,卖盘
727,14:15:57,10.99,--,95,104405,买盘
728,14:15:54,10.99,--,2,2198,买盘
729,14:15:51,10.99,0.01,100,109900,买盘
730,14:15:45,10.98,-0.01,22,24156,卖盘
731,14:15:42,10.99,--,76,83524,买盘
732,14:15:39,10.99,0.01,20,21980,买盘
733,14:15:36,10.98,-0.01,55,60390,卖盘
734,14:15:33,10.99,--,42,46158,买盘
735,14:15:30,10.99,-0.01,42,46158,卖盘
736,14:15:27,11.0,0.01,123,135300,买盘
737,14:15:24,10.99,0.01,18,19782,买盘
738,14:15:18,10.98,--,15,16470,卖盘
739,14:15:15,10.98,-0.01,9,9882,卖盘
740,14:15:12,10.99,0.04,139,152761,买盘
741,14:15:09,10.95,-0.03,3335,3651824,卖盘
742,14:15:06,10.98,--,174,191052,卖盘
743,14:15:03,10.98,--,25,27450,卖盘
744,14:14:57,10.98,-0.01,15,16470,卖盘
745,14:14:54,10.99,--,5,5495,买盘
746,14:14:51,10.99,0.01,1,1099,买盘
747,14:14:48,10.98,0.01,14,15372,中性盘
748,14:14:42,10.97,-0.02,1259,1381123,卖盘
749,14:14:39,10.99,--,355,390145,买盘
750,14:14:33,10.99,0.01,25,27475,买盘
751,14:14:27,10.98,-0.01,294,322812,卖盘
752,14:14:21,10.99,0.01,51,56049,买盘
753,14:14:18,10.98,-0.01,300,329400,卖盘
754,14:14:15,10.99,0.01,160,175840,买盘
755,14:14:12,10.98,-0.01,33,36234,卖盘
756,14:14:09,10.99,0.01,50,54950,买盘
757,14:14:06,10.98,--,30,32940,卖盘
758,14:14:03,10.98,-0.01,21,23058,卖盘
759,14:14:00,10.99,--,64,70336,买盘
760,14:13:57,10.99,--,34,37366,买盘
761,14:13:54,10.99,--,106,116494,买盘
762,14:13:51,10.99,0.01,8,8792,买盘
763,14:13:48,10.98,-0.01,21,23058,卖盘
764,14:13:42,10.99,--,48,52752,卖盘
765,14:13:39,10.99,--,136,149464,卖盘
766,14:13:36,10.99,--,8,8792,卖盘
767,14:13:33,10.99,--,9,9891,卖盘
768,14:13:30,10.99,0.01,157,172543,买盘
769,14:13:27,10.98,--,18,19764,卖盘
770,14:13:21,10.98,--,100,109800,卖盘
771,14:13:15,10.98,--,23,25254,卖盘
772,14:13:09,10.98,--,20,21960,卖盘
773,14:13:06,10.98,-0.01,16,17568,卖盘
774,14:13:03,10.99,0.01,67,73633,买盘
775,14:12:57,10.98,-0.01,15,16470,卖盘
776,14:12:54,10.99,--,100,109900,买盘
777,14:12:48,10.99,--,19,20881,买盘
778,14:12:45,10.99,--,5,5495,买盘
779,14:12:42,10.99,0.01,23,25277,买盘
780,14:12:39,10.98,-0.01,16,18622,卖盘
781,14:12:36,10.99,-0.01,7,7736,卖盘
782,14:12:30,11.0,0.01,24,27456,买盘
783,14:12:27,10.99,--,115,126428,卖盘
784,14:12:24,10.99,--,30,34025,卖盘
785,14:12:21,10.99,-0.01,1,1142,卖盘
786,14:12:15,11.0,--,54,59400,买盘
787,14:12:12,11.0,--,21,23100,买盘
788,14:12:09,11.0,--,839,922900,买盘
789,14:12:06,11.0,0.01,41,45100,买盘
790,14:12:03,10.99,--,13,14287,卖盘
791,14:11:57,10.99,--,14,15386,卖盘
792,14:11:48,10.99,--,15,16485,卖盘
793,14:11:39,10.99,--,9,9891,买盘
794,14:11:36,10.99,--,11,12089,卖盘
795,14:11:30,10.99,--,8,8792,卖盘
796,14:11:27,10.99,--,57,62643,买盘
797,14:11:21,10.99,0.01,45,49455,买盘
798,14:11:18,10.98,--,99,108702,卖盘
799,14:11:15,10.98,-0.01,18,19764,卖盘
800,14:11:12,10.99,--,35,38465,买盘
801,14:11:06,10.99,0.01,481,528619,买盘
802,14:11:03,10.98,-0.01,423,464454,卖盘
803,14:10:57,10.99,--,57,62643,买盘
804,14:10:54,10.99,--,55,60445,卖盘
805,14:10:51,10.99,--,29,31871,买盘
806,14:10:48,10.99,0.01,5,5495,中性盘
807,14:10:45,10.98,-0.01,305,334890,卖盘
808,14:10:42,10.99,--,5,5495,买盘
809,14:10:39,10.99,0.01,36,39564,中性盘
810,14:10:36,10.98,-0.01,788,865224,卖盘
811,14:10:33,10.99,-0.01,29,31871,卖盘
812,14:10:30,11.0,0.02,42,46200,买盘
813,14:10:27,10.98,--,214,234972,卖盘
814,14:10:21,10.98,--,177,194697,买盘
815,14:10:18,10.98,--,667,732366,买盘
816,14:10:12,10.98,-0.01,193,212660,卖盘
817,14:10:09,10.99,-0.01,14,15386,卖盘
818,14:10:06,11.0,0.02,152,167200,买盘
819,14:09:57,10.98,--,133,146034,卖盘
820,14:09:54,10.98,--,10,10980,卖盘
821,14:09:51,10.98,-0.02,9,9882,卖盘
822,14:09:48,11.0,0.02,98,107800,买盘
823,14:09:45,10.98,-0.01,77,84546,卖盘
824,14:09:42,10.99,--,108,119043,买盘
825,14:09:39,10.99,--,36,39564,买盘
826,14:09:36,10.99,--,766,841834,买盘
827,14:09:33,10.99,--,24,26376,买盘
828,14:09:30,10.99,--,21,23079,买盘
829,14:09:27,10.99,--,52,57148,买盘
830,14:09:24,10.99,--,20,21980,买盘
831,14:09:21,10.99,--,124,136276,买盘
832,14:09:18,10.99,0.01,62,68138,买盘
833,14:09:15,10.98,0.01,172,188856,买盘
834,14:09:12,10.97,--,136,149192,卖盘
835,14:09:09,10.97,-0.01,15,16455,卖盘
836,14:09:06,10.98,0.01,34,37332,买盘
837,14:08:57,10.97,--,14,15358,卖盘
838,14:08:54,10.97,--,27,29619,买盘
839,14:08:51,10.97,--,707,775579,卖盘
840,14:08:45,10.97,-0.01,14,15358,卖盘
841,14:08:42,10.98,0.01,2,2196,买盘
842,14:08:39,10.97,--,15,16455,卖盘
843,14:08:33,10.97,--,7,7679,卖盘
844,14:08:30,10.97,--,2,2194,卖盘
845,14:08:27,10.97,--,14,15358,卖盘
846,14:08:18,10.97,--,14,15358,卖盘
847,14:08:15,10.97,--,18,19746,卖盘
848,14:08:09,10.97,--,50,54850,卖盘
849,14:08:06,10.97,-0.02,28,30716,卖盘
850,14:08:00,10.99,0.02,699,768201,买盘
851,14:07:57,10.97,--,14,15358,卖盘
852,14:07:54,10.97,-0.01,5,5485,卖盘
853,14:07:51,10.98,0.01,35,38430,买盘
854,14:07:45,10.97,-0.01,41,44977,卖盘
855,14:07:36,10.98,0.01,3145,3453561,买盘
856,14:07:33,10.97,-0.01,26,29267,卖盘
857,14:07:30,10.98,0.01,66,72819,买盘
858,14:07:27,10.97,-0.01,64,70208,卖盘
859,14:07:24,10.98,0.01,20,21960,买盘
860,14:07:18,10.97,--,40,43880,卖盘
861,14:07:15,10.97,-0.01,20,21940,卖盘
862,14:07:12,10.98,0.01,103,113094,买盘
863,14:07:09,10.97,--,75,82275,卖盘
864,14:07:06,10.97,--,27,29619,卖盘
865,14:07:00,10.97,--,1,1097,卖盘
866,14:06:57,10.97,--,19,20843,卖盘
867,14:06:51,10.97,0.01,3,3291,买盘
868,14:06:48,10.96,-0.01,290,317840,卖盘
869,14:06:45,10.97,0.01,115,126155,买盘
870,14:06:39,10.96,--,14,15344,卖盘
871,14:06:36,10.96,-0.01,18,19728,卖盘
872,14:06:24,10.97,0.01,46,50462,买盘
873,14:06:21,10.96,--,187,204952,买盘
874,14:06:18,10.96,0.01,81,88776,买盘
875,14:06:15,10.95,-0.01,25,27375,卖盘
876,14:06:12,10.96,--,5,5480,买盘
877,14:06:09,10.96,--,50,54800,买盘
878,14:06:06,10.96,0.01,3,3288,买盘
879,14:06:03,10.95,-0.01,14,15329,卖盘
880,14:06:00,10.96,--,200,219200,买盘
881,14:05:57,10.96,--,10,10960,买盘
882,14:05:54,10.96,--,55,60280,买盘
883,14:05:51,10.96,--,10,10960,买盘
884,14:05:45,10.96,--,43,47128,买盘
885,14:05:42,10.96,--,469,514024,卖盘
886,14:05:36,10.96,-0.01,7,7672,卖盘
887,14:05:33,10.97,--,35,38395,买盘
888,14:05:30,10.97,-0.01,95,104215,卖盘
889,14:05:27,10.98,--,11,12078,买盘
890,14:05:24,10.98,0.01,1,1098,买盘
891,14:05:15,10.97,--,44,48268,卖盘
892,14:05:12,10.97,-0.01,12,13164,卖盘
893,14:05:09,10.98,0.01,30,32940,买盘
894,14:05:06,10.97,--,3,3291,卖盘
895,14:05:03,10.97,-0.01,17,18649,卖盘
896,14:05:00,10.98,--,2,2196,买盘
897,14:04:57,10.98,0.01,20,21960,买盘
898,14:04:54,10.97,--,20,21940,卖盘
899,14:04:51,10.97,--,20,21940,卖盘
900,14:04:45,10.97,-0.01,100,109700,卖盘
901,14:04:42,10.98,0.02,64,70272,买盘
902,14:04:39,10.96,-0.02,105,115080,卖盘
903,14:04:36,10.98,0.01,66,72468,买盘
904,14:04:33,10.97,-0.01,122,133834,卖盘
905,14:04:27,10.98,--,51,55998,买盘
906,14:04:24,10.98,0.02,163,178974,买盘
907,14:04:21,10.96,--,20,21920,卖盘
908,14:04:18,10.96,-0.02,361,395656,卖盘
909,14:04:12,10.98,--,1,1098,买盘
910,14:04:09,10.98,0.02,52,57096,买盘
911,14:04:03,10.96,--,27,29592,卖盘
912,14:04:00,10.96,--,50,54800,卖盘
913,14:03:54,10.96,--,5,5480,卖盘
914,14:03:48,10.96,-0.01,269,294824,卖盘
915,14:03:45,10.97,0.01,105,115185,买盘
916,14:03:42,10.96,--,772,846112,买盘
917,14:03:36,10.96,--,175,191800,买盘
918,14:03:33,10.96,--,20,21920,买盘
919,14:03:30,10.96,--,25,27400,买盘
920,14:03:27,10.96,--,11,12056,买盘
921,14:03:24,10.96,--,573,628008,卖盘
922,14:03:21,10.96,--,30,32880,卖盘
923,14:03:18,10.96,--,59,64664,卖盘
924,14:03:15,10.96,--,2,2192,卖盘
925,14:03:09,10.96,--,3,3288,卖盘
926,14:03:06,10.96,--,13,14248,卖盘
927,14:03:03,10.96,0.01,5,5480,卖盘
928,14:03:00,10.95,-0.01,114,124829,卖盘
929,14:02:54,10.96,--,96,105216,买盘
930,14:02:51,10.96,--,10,10960,买盘
931,14:02:48,10.96,0.01,9,9864,买盘
932,14:02:45,10.95,-0.01,10,10950,卖盘
933,14:02:42,10.96,--,105,115080,买盘
934,14:02:39,10.96,0.01,26,28496,买盘
935,14:02:36,10.95,-0.01,17,18615,卖盘
936,14:02:33,10.96,--,189,207144,买盘
937,14:02:27,10.96,--,21,23016,买盘
938,14:02:24,10.96,--,4,4384,买盘
939,14:02:21,10.96,--,522,572112,买盘
940,14:02:18,10.96,--,302,330992,买盘
941,14:02:15,10.96,0.01,2,2192,买盘
942,14:02:12,10.95,-0.01,101,110595,卖盘
943,14:02:09,10.96,--,10,10960,买盘
944,14:02:06,10.96,0.01,157,172072,买盘
945,14:02:03,10.95,-0.01,1,1095,卖盘
946,14:02:00,10.96,--,218,238928,买盘
947,14:01:57,10.96,--,144,157824,买盘
948,14:01:54,10.96,--,105,115080,买盘
949,14:01:48,10.96,--,25,27400,买盘
950,14:01:45,10.96,-0.01,669,733224,卖盘
951,14:01:42,10.97,--,264,289608,卖盘
952,14:01:36,10.97,0.02,202,221594,买盘
953,14:01:33,10.95,--,7,7664,卖盘
954,14:01:30,10.95,-0.04,2,2190,卖盘
955,14:01:24,10.99,0.02,761,836339,买盘
956,14:01:21,10.97,0.01,84,92148,买盘
957,14:01:18,10.96,-0.01,20,21920,中性盘
958,14:01:12,10.97,0.02,389,426733,买盘
959,14:01:09,10.95,--,100,109500,卖盘
960,14:01:06,10.95,--,27,29564,卖盘
961,14:01:00,10.95,-0.01,145,158775,卖盘
962,14:00:57,10.96,0.01,9,9864,买盘
963,14:00:54,10.95,-0.01,96,105120,卖盘
964,14:00:51,10.96,-0.01,55,60718,卖盘
965,14:00:48,10.97,0.01,77,84469,买盘
966,14:00:45,10.96,--,125,137000,卖盘
967,14:00:36,10.96,--,23,25208,卖盘
968,14:00:33,10.96,-0.01,1058,1159568,卖盘
969,14:00:30,10.97,--,20,21940,买盘
970,14:00:27,10.97,--,120,131640,买盘
971,14:00:24,10.97,--,278,304966,买盘
972,14:00:21,10.97,--,15,16455,买盘
973,14:00:18,10.97,--,890,976330,卖盘
974,14:00:15,10.97,--,9,9873,卖盘
975,14:00:12,10.97,-0.01,64,70208,卖盘
976,14:00:09,10.98,--,44,48312,买盘
977,14:00:06,10.98,--,201,220698,卖盘
978,14:00:03,10.98,--,26,28548,卖盘
979,14:00:00,10.98,--,385,422730,卖盘
980,13:59:54,10.98,--,1,1098,卖盘
981,13:59:51,10.98,--,50,54900,卖盘
982,13:59:48,10.98,--,10,10980,卖盘
983,13:59:45,10.98,--,22,24156,卖盘
984,13:59:39,10.98,--,6,6588,卖盘
985,13:59:36,10.98,-0.01,61,66978,卖盘
986,13:59:33,10.99,--,19,20881,买盘
987,13:59:27,10.99,0.01,10,10990,买盘
988,13:59:24,10.98,--,20,21960,卖盘
989,13:59:18,10.98,--,10,10980,卖盘
990,13:59:15,10.98,-0.01,9,9882,卖盘
991,13:59:12,10.99,--,9,9891,中性盘
992,13:59:09,10.99,-0.01,20,21980,中性盘
993,13:58:54,11.0,0.01,125,137500,买盘
994,13:58:51,10.99,--,38,41762,卖盘
995,13:58:48,10.99,--,7,7693,买盘
996,13:58:45,10.99,-0.01,9,9891,卖盘
997,13:58:42,11.0,0.01,1,1100,买盘
998,13:58:36,10.99,0.01,1,1099,中性盘
999,13:58:33,10.98,--,400,439200,卖盘
1000,13:58:27,10.98,-0.02,75,82350,卖盘
1001,13:58:18,11.0,0.02,699,768900,买盘
1002,13:58:15,10.98,--,9,9882,卖盘
1003,13:58:12,10.98,-0.01,300,329400,卖盘
1004,13:58:06,10.99,0.01,20,21980,买盘
1005,13:57:59,10.98,-0.01,211,231678,卖盘
1006,13:57:53,10.99,0.01,8,8792,买盘
1007,13:57:41,10.98,-0.02,10,10980,卖盘
1008,13:57:38,11.0,0.01,5,5500,买盘
1009,13:57:35,10.99,-0.01,5,5495,买盘
1010,13:57:32,11.0,0.01,690,759000,买盘
1011,13:57:29,10.99,-0.01,582,640541,卖盘
1012,13:57:20,11.0,0.01,13,14300,买盘
1013,13:57:17,10.99,-0.01,9,9891,卖盘
1014,13:57:08,11.0,0.01,45,49500,买盘
1015,13:57:05,10.99,-0.01,49,53851,卖盘
1016,13:56:59,11.0,0.01,90,99000,买盘
1017,13:56:56,10.99,--,551,605724,买盘
1018,13:56:53,10.99,--,106,116494,买盘
1019,13:56:47,10.99,--,10,10990,买盘
1020,13:56:44,10.99,--,10,10990,买盘
1021,13:56:23,10.99,--,2,2198,买盘
1022,13:56:20,10.99,0.01,111,121989,买盘
1023,13:56:17,10.98,--,9,9882,卖盘
1024,13:56:14,10.98,-0.01,18,19764,卖盘
1025,13:56:11,10.99,--,92,102031,卖盘
1026,13:56:08,10.99,--,5,5495,卖盘
1027,13:56:05,10.99,-0.01,100,109900,卖盘
1028,13:56:02,11.0,0.01,3,3300,买盘
1029,13:55:56,10.99,--,4,4396,卖盘
1030,13:55:50,10.99,-0.01,457,502243,卖盘
1031,13:55:44,11.0,--,10,11000,买盘
1032,13:55:38,11.0,0.01,206,226600,买盘
1033,13:55:32,10.99,--,37,40663,卖盘
1034,13:55:26,10.99,--,121,132979,卖盘
1035,13:55:23,10.99,0.01,560,615615,买盘
1036,13:55:17,10.98,--,9,9882,卖盘
1037,13:55:08,10.98,-0.01,5,5490,卖盘
1038,13:55:05,10.99,--,145,159355,卖盘
1039,13:55:02,10.99,--,240,263760,卖盘
1040,13:54:59,10.99,--,15,16485,卖盘
1041,13:54:56,10.99,--,149,163751,卖盘
1042,13:54:53,10.99,--,10,10990,卖盘
1043,13:54:47,10.99,--,124,136276,卖盘
1044,13:54:44,10.99,--,500,549500,卖盘
1045,13:54:41,10.99,--,1,1099,卖盘
1046,13:54:38,10.99,--,23,25277,卖盘
1047,13:54:35,10.99,--,57,62643,卖盘
1048,13:54:32,10.99,-0.01,50,54950,卖盘
1049,13:54:26,11.0,--,32,35200,买盘
1050,13:54:17,11.0,--,57,63492,卖盘
1051,13:54:14,11.0,--,1,1100,卖盘
1052,13:54:11,11.0,--,30,33000,卖盘
1053,13:54:08,11.0,--,30,33000,卖盘
1054,13:54:02,11.0,-0.01,1,1100,卖盘
1055,13:53:59,11.01,0.01,29,31929,买盘
1056,13:53:53,11.0,--,29,31900,卖盘
1057,13:53:50,11.0,-0.01,300,330000,卖盘
1058,13:53:44,11.01,--,32,35232,买盘
1059,13:53:38,11.01,--,34,37434,买盘
1060,13:53:35,11.01,--,38,41838,卖盘
1061,13:53:32,11.01,0.01,13,14313,买盘
1062,13:53:29,11.0,-0.02,27,29700,卖盘
1063,13:53:26,11.02,0.02,150,165300,买盘
1064,13:53:23,11.0,--,570,627000,卖盘
1065,13:53:17,11.0,-0.01,46,50600,卖盘
1066,13:53:14,11.01,0.01,5,5505,中性盘
1067,13:53:11,11.0,--,1430,1573000,卖盘
1068,13:53:08,11.0,-0.01,40,44000,卖盘
1069,13:53:05,11.01,--,20,22020,买盘
1070,13:52:59,11.01,0.01,11,12111,中性盘
1071,13:52:56,11.0,-0.01,147,161700,卖盘
1072,13:52:47,11.01,--,417,459117,买盘
1073,13:52:38,11.01,0.01,4,4404,买盘
1074,13:52:35,11.0,-0.01,35,38500,卖盘
1075,13:52:26,11.01,0.01,7,7707,买盘
1076,13:52:20,11.0,-0.01,55,60500,卖盘
1077,13:52:17,11.01,0.01,5,5505,买盘
1078,13:52:14,11.0,--,176,193600,卖盘
1079,13:52:11,11.0,-0.01,26,28600,卖盘
1080,13:52:08,11.01,--,5,5505,买盘
1081,13:52:05,11.01,--,577,635277,卖盘
1082,13:52:02,11.01,-0.01,23,25323,卖盘
1083,13:51:59,11.02,0.01,73,80446,买盘
1084,13:51:50,11.01,-0.01,31,34131,卖盘
1085,13:51:47,11.02,--,25,27550,买盘
1086,13:51:44,11.02,--,10,11020,买盘
1087,13:51:41,11.02,0.01,20,22040,买盘
1088,13:51:38,11.01,--,29,31929,卖盘
1089,13:51:35,11.01,-0.01,8,8808,卖盘
1090,13:51:32,11.02,--,5,5510,买盘
1091,13:51:29,11.02,0.01,1,1102,买盘
1092,13:51:26,11.01,--,29,31929,卖盘
1093,13:51:20,11.01,--,2,2202,卖盘
1094,13:51:14,11.01,--,35,38535,卖盘
1095,13:51:11,11.01,--,1,1101,卖盘
1096,13:51:08,11.01,--,5,5505,卖盘
1097,13:51:05,11.01,--,2,2202,卖盘
1098,13:51:02,11.01,-0.01,52,57252,卖盘
1099,13:50:59,11.02,0.01,64,70528,买盘
1100,13:50:56,11.01,--,8,8808,买盘
1101,13:50:53,11.01,-0.01,28,30828,中性盘
1102,13:50:47,11.02,0.02,20,22040,买盘
1103,13:50:44,11.0,-0.02,119,130900,卖盘
1104,13:50:41,11.02,0.01,50,55100,买盘
1105,13:50:38,11.01,--,39,42939,卖盘
1106,13:50:35,11.01,-0.01,3,3303,买盘
1107,13:50:32,11.02,0.01,107,117914,买盘
1108,13:50:29,11.01,--,25,27525,卖盘
1109,13:50:23,11.01,--,129,142029,卖盘
1110,13:50:17,11.01,-0.01,9,9909,卖盘
1111,13:50:14,11.02,0.01,47,51794,买盘
1112,13:50:08,11.01,--,30,33030,卖盘
1113,13:50:05,11.01,--,21,23121,卖盘
1114,13:49:56,11.01,0.01,26,28626,卖盘
1115,13:49:50,11.0,-0.02,38,41800,卖盘
1116,13:49:47,11.02,0.02,5,5510,买盘
