,time,price,change,volume,amount,type
1115,13:42:14,10.81,0.01,25,27414,买盘
1116,13:42:08,10.8,--,17,18403,卖盘
1117,13:42:05,10.8,-0.01,92,100396,卖盘
1118,13:41:59,10.81,0.01,10,10810,买盘
1119,13:41:56,10.8,-0.01,68,74001,卖盘
1120,13:41:43,10.81,--,5,5405,买盘
1121,13:41:40,10.81,--,2,2162,买盘
1122,13:41:37,10.81,0.01,32,34592,买盘
1123,13:41:34,10.8,-0.01,32,34560,卖盘
1124,13:41:31,10.81,0.01,2,2162,买盘
1125,13:41:28,10.8,-0.01,320,345600,卖盘
1126,13:41:25,10.81,--,175,189175,买盘
1127,13:41:19,10.81,--,73,78913,买盘
1128,13:41:16,10.81,0.01,94,101614,买盘
1129,13:41:13,10.8,--,21,22680,卖盘
1130,13:41:10,10.8,--,94,101520,卖盘
1131,13:41:04,10.8,--,626,676080,卖盘
1132,13:41:01,10.8,--,20,21600,卖盘
1133,13:40:58,10.8,--,82,89121,卖盘
1134,13:40:55,10.8,--,6,6955,卖盘
1135,13:40:52,10.8,--,10,10800,卖盘
1136,13:40:49,10.8,--,7,7560,卖盘
1137,13:40:46,10.8,--,9,9720,卖盘
1138,13:40:37,10.8,-0.01,30,32400,卖盘
1139,13:40:34,10.81,--,3,3243,买盘
1140,13:40:31,10.81,--,30,32430,买盘
1141,13:40:28,10.81,0.01,13,14701,买盘
1142,13:40:25,10.8,--,81,87480,卖盘
1143,13:40:22,10.8,--,17,18360,卖盘
1144,13:40:13,10.8,-0.01,537,579960,卖盘
1145,13:40:10,10.81,0.01,2,2162,买盘
1146,13:40:07,10.8,-0.01,13,14040,卖盘
1147,13:40:04,10.81,0.01,18,19458,买盘
1148,13:39:58,10.8,-0.01,159,172281,卖盘
1149,13:39:55,10.81,0.01,73,78913,买盘
1150,13:39:52,10.8,-0.01,46,49680,卖盘
1151,13:39:46,10.81,--,2,2162,买盘
1152,13:39:43,10.81,0.01,36,38916,买盘
1153,13:39:37,10.8,--,13,14040,卖盘
1154,13:39:34,10.8,-0.01,81,87480,卖盘
1155,13:39:28,10.81,--,121,130801,买盘
1156,13:39:25,10.81,0.01,32,34592,买盘
1157,13:39:22,10.8,-0.01,343,370440,卖盘
1158,13:39:19,10.81,--,138,149178,买盘
1159,13:39:13,10.81,--,4,4324,买盘
1160,13:39:10,10.81,0.01,32,34592,买盘
1161,13:39:07,10.8,-0.01,23,24840,卖盘
1162,13:39:04,10.81,0.01,4,4324,买盘
1163,13:39:01,10.8,-0.01,56,61041,卖盘
1164,13:38:52,10.81,--,270,291999,卖盘
1165,13:38:49,10.81,-0.01,132,143081,卖盘
1166,13:38:46,10.82,--,50,54100,买盘
1167,13:38:43,10.82,0.01,10,10820,买盘
1168,13:38:40,10.81,--,10,10810,卖盘
1169,13:38:37,10.81,--,10,10810,卖盘
1170,13:38:31,10.81,--,58,62698,卖盘
1171,13:38:28,10.81,--,22,23782,卖盘
1172,13:38:25,10.81,--,10,10810,卖盘
1173,13:38:16,10.81,-0.01,100,108100,卖盘
1174,13:38:10,10.82,0.01,259,280238,买盘
1175,13:38:07,10.81,--,17,18377,卖盘
1176,13:38:04,10.81,0.01,128,138930,买盘
1177,13:38:01,10.8,-0.01,58,63201,卖盘
1178,13:37:58,10.81,--,2,2162,买盘
1179,13:37:52,10.81,--,56,60536,买盘
1180,13:37:46,10.81,--,23,24863,买盘
1181,13:37:43,10.81,--,15,16215,买盘
1182,13:37:40,10.81,--,720,778838,卖盘
1183,13:37:37,10.81,-0.01,57,61617,卖盘
1184,13:37:34,10.82,--,22,23804,买盘
1185,13:37:31,10.82,--,30,32460,买盘
1186,13:37:25,10.82,0.01,42,45444,买盘
1187,13:37:22,10.81,-0.01,40,43240,卖盘
1188,13:37:19,10.82,--,47,50854,买盘
1189,13:37:10,10.82,--,10,10820,买盘
1190,13:37:07,10.82,--,38,41116,买盘
1191,13:37:04,10.82,0.01,157,170436,买盘
1192,13:36:55,10.81,--,15,16215,卖盘
1193,13:36:52,10.81,--,10,10810,卖盘
1194,13:36:49,10.81,--,120,129720,买盘
1195,13:36:46,10.81,0.01,74,79994,买盘
1196,13:36:43,10.8,--,20,21600,卖盘
1197,13:36:40,10.8,--,55,59400,卖盘
1198,13:36:37,10.8,--,10,10800,卖盘
1199,13:36:31,10.8,--,6169,6663470,买盘
1200,13:36:28,10.8,0.01,6,6480,买盘
1201,13:36:25,10.79,--,7,7552,卖盘
1202,13:36:22,10.79,--,121,130558,卖盘
1203,13:36:19,10.79,-0.01,250,269750,卖盘
1204,13:36:13,10.8,0.01,1,1080,买盘
1205,13:36:10,10.79,-0.01,40,43160,卖盘
1206,13:36:07,10.8,0.01,240,259761,买盘
1207,13:35:58,10.79,--,30,32369,买盘
1208,13:35:55,10.79,--,33,35607,买盘
1209,13:35:52,10.79,--,30,32369,买盘
1210,13:35:49,10.79,--,6,6473,买盘
1211,13:35:43,10.79,--,30,32369,买盘
1212,13:35:40,10.79,--,10,10790,买盘
1213,13:35:37,10.79,-0.01,408,440231,卖盘
1214,13:35:34,10.8,0.01,2,2160,买盘
1215,13:35:31,10.79,-0.01,40,43160,卖盘
1216,13:35:28,10.8,--,37,39960,买盘
1217,13:35:25,10.8,--,2748,2967840,买盘
1218,13:35:19,10.8,--,23,24840,买盘
1219,13:35:13,10.8,0.01,45,48600,买盘
1220,13:35:10,10.79,--,22,23737,卖盘
1221,13:35:07,10.79,--,102,110619,卖盘
1222,13:35:04,10.79,--,22,23737,卖盘
1223,13:35:01,10.79,--,755,814644,买盘
1224,13:34:52,10.79,0.01,54,58265,买盘
1225,13:34:49,10.78,-0.01,26,28028,卖盘
1226,13:34:43,10.79,0.01,23,24816,买盘
1227,13:34:37,10.78,-0.01,45,48510,卖盘
1228,13:34:34,10.79,0.01,12,12947,买盘
1229,13:34:31,10.78,--,12,12936,卖盘
1230,13:34:28,10.78,0.01,200,216031,买盘
1231,13:34:22,10.77,-0.01,19,20463,卖盘
1232,13:34:16,10.78,--,40,43120,买盘
1233,13:34:13,10.78,-0.01,55,59936,卖盘
1234,13:34:10,10.79,--,178,192623,买盘
1235,13:34:07,10.79,--,154,166554,买盘
1236,13:34:04,10.79,--,62,66898,买盘
1237,13:34:01,10.79,--,369,398150,卖盘
1238,13:33:58,10.79,--,310,334490,卖盘
1239,13:33:55,10.79,-0.01,20,21580,卖盘
1240,13:33:49,10.8,0.01,26,28080,买盘
1241,13:33:40,10.79,-0.01,23,24816,卖盘
1242,13:33:37,10.8,--,33,35640,买盘
1243,13:33:31,10.8,--,41,44280,买盘
1244,13:33:28,10.8,--,77,83160,买盘
1245,13:33:25,10.8,0.01,20,21600,买盘
1246,13:33:22,10.79,--,10,10790,卖盘
1247,13:33:19,10.79,-0.01,60,64739,卖盘
1248,13:33:16,10.8,0.01,212,228960,买盘
1249,13:33:13,10.79,0.01,21,22659,买盘
1250,13:33:10,10.78,--,56,60928,卖盘
1251,13:33:07,10.78,--,114,122891,卖盘
1252,13:32:58,10.78,--,59,63601,卖盘
1253,13:32:55,10.78,0.01,23,24794,中性盘
1254,13:32:52,10.77,-0.02,55,59235,卖盘
1255,13:32:49,10.79,0.01,305,329095,买盘
1256,13:32:46,10.78,--,132,142296,买盘
1257,13:32:43,10.78,0.01,126,135828,买盘
1258,13:32:40,10.77,-0.01,10,10770,卖盘
1259,13:32:34,10.78,0.01,124,133672,买盘
1260,13:32:31,10.77,--,70,75390,卖盘
1261,13:32:22,10.77,-0.01,10,10770,卖盘
1262,13:32:16,10.78,--,1,1078,买盘
1263,13:32:13,10.78,0.01,117,126686,买盘
1264,13:32:10,10.77,0.01,569,612899,买盘
1265,13:32:07,10.76,-0.01,20,21520,卖盘
1266,13:32:04,10.77,0.01,216,232632,买盘
1267,13:31:58,10.76,-0.01,31,33399,卖盘
1268,13:31:55,10.77,0.01,28,30156,买盘
1269,13:31:52,10.76,-0.01,10,10760,卖盘
1270,13:31:49,10.77,0.01,18,20419,买盘
1271,13:31:40,10.76,-0.01,10,10760,卖盘
1272,13:31:37,10.77,--,3,3274,买盘
1273,13:31:34,10.77,0.01,10,11803,买盘
1274,13:31:28,10.76,-0.01,153,165101,卖盘
1275,13:31:22,10.77,0.01,32,35497,买盘
1276,13:31:19,10.76,--,26,27976,卖盘
1277,13:31:16,10.76,--,14,15064,卖盘
1278,13:31:13,10.76,-0.01,115,124299,卖盘
1279,13:31:10,10.77,--,17,18352,买盘
1280,13:31:07,10.77,--,20,21540,买盘
1281,13:31:04,10.77,0.01,2,2154,买盘
1282,13:31:01,10.76,-0.01,6,6456,卖盘
1283,13:30:55,10.77,0.01,12,13957,买盘
1284,13:30:52,10.76,-0.01,13,14031,卖盘
1285,13:30:49,10.77,0.01,6,7495,买盘
1286,13:30:46,10.76,--,13,14031,卖盘
1287,13:30:40,10.76,--,32,35464,卖盘
1288,13:30:37,10.76,--,12,12912,卖盘
1289,13:30:31,10.76,--,30,32280,卖盘
1290,13:30:28,10.76,--,53,57071,卖盘
1291,13:30:25,10.76,--,26,29008,卖盘
1292,13:30:19,10.76,--,33,35551,卖盘
1293,13:30:13,10.76,-0.01,56,60772,卖盘
1294,13:30:10,10.77,0.02,7,7582,买盘
1295,13:30:07,10.75,-0.02,10,10750,卖盘
1296,13:30:04,10.77,0.02,6,6462,买盘
1297,13:30:01,10.75,--,20,21500,卖盘
1298,13:29:58,10.75,--,150,162282,卖盘
1299,13:29:52,10.75,-0.02,10,10750,卖盘
1300,13:29:49,10.77,--,110,118470,买盘
1301,13:29:46,10.77,--,6,6462,买盘
1302,13:29:40,10.77,0.02,1,1120,买盘
1303,13:29:37,10.75,-0.02,10,10750,卖盘
1304,13:29:34,10.77,--,4,4308,买盘
1305,13:29:28,10.77,--,20,21540,买盘
1306,13:29:25,10.77,0.02,14,16111,买盘
1307,13:29:22,10.75,-0.01,93,100018,卖盘
1308,13:29:19,10.76,-0.01,38,40888,卖盘
1309,13:29:16,10.77,0.01,246,264942,买盘
1310,13:29:10,10.76,-0.02,10,11792,卖盘
1311,13:29:07,10.78,--,55,59333,买盘
1312,13:28:55,10.78,0.02,98,105644,买盘
1313,13:28:52,10.76,-0.02,10,10760,卖盘
1314,13:28:49,10.78,0.02,6,6468,买盘
1315,13:28:46,10.76,--,12,12912,买盘
1316,13:28:40,10.76,--,18,19368,买盘
1317,13:28:37,10.76,0.01,32,35464,中性盘
1318,13:28:34,10.75,-0.03,235,252668,卖盘
1319,13:28:28,10.78,0.02,10,10780,中性盘
1320,13:28:25,10.76,-0.03,20,21520,卖盘
1321,13:28:22,10.79,0.03,120,129479,买盘
1322,13:28:19,10.76,-0.02,72,77988,卖盘
1323,13:28:16,10.78,0.02,2,2156,买盘
1324,13:28:13,10.76,-0.03,75,80743,卖盘
1325,13:28:10,10.79,--,136,147779,买盘
1326,13:28:07,10.79,0.01,1,1122,买盘
1327,13:28:01,10.78,-0.01,86,93742,卖盘
1328,13:27:55,10.79,--,20,21580,买盘
1329,13:27:52,10.79,0.01,548,591292,买盘
1330,13:27:49,10.78,--,7,7589,买盘
1331,13:27:46,10.78,--,70,75460,买盘
1332,13:27:43,10.78,--,333,360008,卖盘
1333,13:27:37,10.78,--,10,10780,卖盘
1334,13:27:34,10.78,--,10,10780,卖盘
1335,13:27:28,10.78,--,453,488334,买盘
1336,13:27:25,10.78,0.01,21,22681,买盘
1337,13:27:22,10.77,--,66,71598,卖盘
1338,13:27:19,10.77,-0.01,38,41787,中性盘
1339,13:27:16,10.78,--,25,26950,买盘
1340,13:27:13,10.78,0.02,1,1078,买盘
1341,13:27:10,10.76,-0.01,315,338940,卖盘
1342,13:27:07,10.77,--,78,84006,卖盘
1343,13:27:04,10.77,0.01,217,233709,买盘
1344,13:26:55,10.76,-0.01,10,10760,卖盘
1345,13:26:52,10.77,--,6,6462,买盘
1346,13:26:46,10.77,-0.01,8,8616,买盘
1347,13:26:43,10.78,--,1,1078,买盘
1348,13:26:40,10.78,0.02,301,324478,买盘
1349,13:26:37,10.76,-0.01,11,11836,卖盘
1350,13:26:34,10.77,0.01,5,5385,买盘
1351,13:26:31,10.76,0.01,15,16140,买盘
1352,13:26:25,10.75,--,7,8084,买盘
1353,13:26:22,10.75,-0.01,59,63425,卖盘
1354,13:26:19,10.76,--,237,255012,买盘
1355,13:26:10,10.76,0.01,1,1076,中性盘
1356,13:26:07,10.75,-0.03,33,35475,中性盘
1357,13:26:01,10.78,0.03,20,21560,买盘
1358,13:25:55,10.75,0.01,5,5375,卖盘
1359,13:25:52,10.74,-0.03,235,252390,卖盘
1360,13:25:49,10.77,0.01,27,29079,买盘
1361,13:25:43,10.76,--,38,40888,卖盘
1362,13:25:37,10.76,-0.01,10,10760,卖盘
1363,13:25:34,10.77,--,3,3231,买盘
1364,13:25:28,10.77,0.02,24,26408,买盘
1365,13:25:25,10.75,--,52,55900,卖盘
1366,13:25:22,10.75,0.01,30,32250,卖盘
1367,13:25:16,10.74,-0.03,344,369456,卖盘
1368,13:25:13,10.77,--,33,35541,买盘
1369,13:25:10,10.77,--,1,1077,买盘
1370,13:25:07,10.77,--,87,93699,买盘
1371,13:24:58,10.77,0.01,20,21540,买盘
1372,13:24:52,10.76,--,15,16140,卖盘
1373,13:24:49,10.76,--,17,18292,卖盘
1374,13:24:43,10.76,0.01,54,58362,买盘
1375,13:24:40,10.75,-0.01,27,29025,中性盘
1376,13:24:25,10.76,0.01,303,326329,买盘
1377,13:24:22,10.75,--,66,70950,卖盘
1378,13:24:19,10.75,--,16,17200,卖盘
1379,13:24:13,10.75,--,132,142674,卖盘
1380,13:24:10,10.75,--,18,19350,卖盘
1381,13:24:07,10.75,-0.01,133,142975,卖盘
1382,13:24:01,10.76,0.01,2,2152,买盘
1383,13:23:58,10.75,-0.01,45,48375,卖盘
1384,13:23:55,10.76,0.01,3,3228,买盘
1385,13:23:52,10.75,--,370,397750,卖盘
1386,13:23:46,10.75,--,132,141900,卖盘
1387,13:23:43,10.75,-0.01,15,16125,卖盘
1388,13:23:40,10.76,0.01,56,60256,买盘
1389,13:23:37,10.75,--,20,21500,卖盘
1390,13:23:34,10.75,-0.01,5,5375,卖盘
1391,13:23:31,10.76,0.01,10,10760,买盘
1392,13:23:28,10.75,--,57,61834,卖盘
1393,13:23:25,10.75,-0.01,50,53750,卖盘
1394,13:23:19,10.76,0.01,20,21520,买盘
1395,13:23:16,10.75,-0.01,36,38700,卖盘
1396,13:23:13,10.76,0.01,57,61332,买盘
1397,13:23:10,10.75,--,235,252625,卖盘
1398,13:23:07,10.75,-0.01,16,17200,卖盘
1399,13:23:04,10.76,--,85,91460,买盘
1400,13:23:01,10.76,--,150,161400,买盘
1401,13:22:55,10.76,0.01,13,13988,买盘
1402,13:22:52,10.75,--,10,10750,卖盘
1403,13:22:49,10.75,--,207,223299,卖盘
1404,13:22:43,10.75,-0.01,195,209625,卖盘
1405,13:22:40,10.76,0.01,2,2152,买盘
1406,13:22:37,10.75,--,16,17200,卖盘
1407,13:22:28,10.75,-0.01,86,92450,卖盘
1408,13:22:25,10.76,--,82,88232,卖盘
1409,13:22:22,10.76,--,69,74244,卖盘
1410,13:22:10,10.76,--,19,20444,卖盘
1411,13:22:07,10.76,--,367,394892,卖盘
1412,13:22:04,10.76,-0.01,20,21520,卖盘
1413,13:22:01,10.77,0.01,48,51696,买盘
1414,13:21:52,10.76,-0.01,10,10760,卖盘
1415,13:21:43,10.77,0.01,223,240171,买盘
1416,13:21:37,10.76,-0.02,15,16140,卖盘
1417,13:21:34,10.78,0.02,141,151998,买盘
1418,13:21:31,10.76,-0.02,46,50012,卖盘
1419,13:21:28,10.78,0.01,326,351428,买盘
1420,13:21:25,10.77,-0.01,10,10770,卖盘
1421,13:21:22,10.78,--,59,63601,买盘
1422,13:21:19,10.78,-0.01,10,10780,买盘
1423,13:21:12,10.79,0.02,142,153218,买盘
1424,13:21:09,10.77,--,15,16155,卖盘
1425,13:21:06,10.77,-0.01,181,194937,卖盘
1426,13:20:57,10.78,--,177,190806,卖盘
1427,13:20:54,10.78,--,16,17248,卖盘
1428,13:20:51,10.78,--,121,130437,卖盘
1429,13:20:48,10.78,--,19,20482,卖盘
1430,13:20:45,10.78,--,35,38290,买盘
1431,13:20:42,10.78,--,46,49588,买盘
1432,13:20:39,10.78,0.01,1,1078,买盘
1433,13:20:36,10.77,-0.01,32,34464,卖盘
1434,13:20:33,10.78,-0.01,2,2156,卖盘
1435,13:20:24,10.79,0.01,21,22659,买盘
1436,13:20:21,10.78,-0.01,382,411796,卖盘
1437,13:20:18,10.79,--,53,57186,买盘
1438,13:20:15,10.79,--,11,11868,买盘
1439,13:20:12,10.79,--,5,5395,买盘
1440,13:20:09,10.79,-0.01,668,720772,卖盘
1441,13:20:06,10.8,--,32,34560,买盘
1442,13:20:03,10.8,--,72,77760,买盘
1443,13:19:57,10.8,0.01,17,18360,买盘
1444,13:19:54,10.79,--,10,10790,卖盘
1445,13:19:45,10.79,--,5,5395,卖盘
1446,13:19:36,10.79,-0.01,10,10790,卖盘
1447,13:19:33,10.8,--,5,5400,买盘
1448,13:19:30,10.8,--,247,267624,卖盘
1449,13:19:27,10.8,--,5,5400,卖盘
1450,13:19:24,10.8,--,369,398736,卖盘
1451,13:19:21,10.8,--,30,32400,卖盘
1452,13:19:18,10.8,-0.01,17,18360,卖盘
1453,13:19:15,10.81,0.01,21,22701,买盘
1454,13:19:09,10.8,--,181,195480,买盘
1455,13:19:03,10.8,0.01,166,179280,买盘
1456,13:19:00,10.79,-0.01,147,159130,卖盘
1457,13:18:57,10.8,--,14,15120,买盘
1458,13:18:54,10.8,--,21,22680,买盘
1459,13:18:45,10.8,0.01,1,1080,买盘
1460,13:18:39,10.79,--,10,10790,卖盘
1461,13:18:36,10.79,--,115,124646,卖盘
1462,13:18:30,10.79,-0.01,34,36686,卖盘
1463,13:18:27,10.8,--,35,37800,买盘
1464,13:18:24,10.8,0.02,95,102600,买盘
1465,13:18:21,10.78,-0.01,11,11858,卖盘
1466,13:18:15,10.79,--,289,311831,买盘
1467,13:18:12,10.79,0.01,38,41002,买盘
1468,13:18:06,10.78,-0.01,21,22638,卖盘
1469,13:18:03,10.79,--,2,2158,买盘
1470,13:17:57,10.79,--,4,4316,买盘
1471,13:17:54,10.79,0.01,61,65819,买盘
1472,13:17:51,10.78,-0.01,77,83006,卖盘
1473,13:17:48,10.79,--,8,8632,买盘
1474,13:17:45,10.79,0.01,26,28053,买盘
1475,13:17:39,10.78,-0.01,66,71665,卖盘
1476,13:17:36,10.79,--,2,2158,买盘
1477,13:17:30,10.79,--,507,547139,卖盘
1478,13:17:21,10.79,--,10,10790,卖盘
1479,13:17:18,10.79,-0.01,5,5395,卖盘
1480,13:17:15,10.8,--,8,8640,买盘
1481,13:17:12,10.8,0.01,203,219240,买盘
1482,13:17:06,10.79,--,41,44239,卖盘
1483,13:17:03,10.79,-0.01,5,5395,卖盘
1484,13:17:00,10.8,--,7,7560,买盘
1485,13:16:57,10.8,0.01,46,49680,买盘
1486,13:16:54,10.79,--,100,107899,卖盘
1487,13:16:51,10.79,--,10,10790,卖盘
1488,13:16:48,10.79,--,58,62581,卖盘
1489,13:16:39,10.79,-0.01,10,10790,卖盘
1490,13:16:36,10.8,-0.01,2222,2399846,卖盘
1491,13:16:33,10.81,0.01,1006,1087486,买盘
1492,13:16:27,10.8,--,10,10800,卖盘
1493,13:16:21,10.8,--,20,21600,卖盘
1494,13:16:18,10.8,--,3,3240,卖盘
1495,13:16:15,10.8,-0.01,39,42120,卖盘
1496,13:16:09,10.81,0.01,1,1081,买盘
1497,13:16:06,10.8,-0.01,115,124200,卖盘
1498,13:16:03,10.81,0.01,7,7567,买盘
1499,13:16:00,10.8,--,30,32400,卖盘
1500,13:15:57,10.8,--,60,64800,卖盘
1501,13:15:54,10.8,--,55,59400,卖盘
1502,13:15:51,10.8,--,40,43200,卖盘
1503,13:15:48,10.8,0.01,442,478353,买盘
1504,13:15:42,10.79,--,85,92276,卖盘
1505,13:15:39,10.79,-0.01,85,91715,卖盘
1506,13:15:27,10.8,0.01,110,118800,买盘
1507,13:15:24,10.79,--,16,17264,卖盘
1508,13:15:21,10.79,-0.01,6,6473,卖盘
1509,13:15:09,10.8,--,104,112320,买盘
1510,13:15:03,10.8,0.01,31,33480,买盘
1511,13:15:00,10.79,-0.01,20,21580,卖盘
1512,13:14:57,10.8,0.01,45,48600,买盘
1513,13:14:51,10.79,--,16,17264,卖盘
1514,13:14:48,10.79,-0.01,10,10790,卖盘
1515,13:14:45,10.8,0.01,1,1080,买盘
1516,13:14:42,10.79,--,124,134335,卖盘
1517,13:14:36,10.79,-0.01,16,17264,卖盘
1518,13:14:30,10.8,0.01,19,20520,买盘
1519,13:14:24,10.79,-0.01,12,12947,卖盘
1520,13:14:21,10.8,--,10,10800,买盘
1521,13:14:18,10.8,--,1,1080,买盘
1522,13:14:15,10.8,0.01,75,81000,买盘
1523,13:14:12,10.79,--,18,19422,卖盘
1524,13:14:09,10.79,--,11,11868,卖盘
1525,13:14:03,10.79,--,20,21580,卖盘
1526,13:14:00,10.79,--,24,25895,卖盘
1527,13:13:57,10.79,-0.01,322,347438,卖盘
1528,13:13:54,10.8,0.01,1136,1226880,买盘
1529,13:13:51,10.79,--,739,797380,卖盘
1530,13:13:48,10.79,--,20,21580,卖盘
1531,13:13:45,10.79,-0.01,68,73933,卖盘
1532,13:13:42,10.8,--,2,2160,买盘
1533,13:13:39,10.8,0.01,100,108000,买盘
1534,13:13:36,10.79,-0.01,92,99267,卖盘
1535,13:13:33,10.8,--,60,64800,买盘
1536,13:13:30,10.8,--,54,58320,买盘
1537,13:13:27,10.8,--,51,55188,卖盘
1538,13:13:24,10.8,--,58,63612,买盘
1539,13:13:21,10.8,--,50,54000,买盘
1540,13:13:18,10.8,--,50,54000,买盘
1541,13:13:15,10.8,--,889,960228,卖盘
1542,13:13:12,10.8,--,67,72360,卖盘
1543,13:13:09,10.8,-0.01,61,65880,卖盘
1544,13:13:06,10.81,--,3,3243,买盘
1545,13:13:03,10.81,--,53,57293,买盘
1546,13:13:00,10.81,-0.01,176,190256,中性盘
1547,13:12:54,10.82,--,37,40034,买盘
1548,13:12:51,10.82,0.01,135,147108,买盘
1549,13:12:48,10.81,--,20,21620,卖盘
1550,13:12:45,10.81,-0.01,56,61098,卖盘
1551,13:12:42,10.82,--,12,12984,买盘
1552,13:12:39,10.82,--,10,10820,买盘
1553,13:12:36,10.82,0.01,188,203416,买盘
1554,13:12:30,10.81,--,55,59455,卖盘
1555,13:12:27,10.81,--,13,14053,卖盘
1556,13:12:24,10.81,-0.01,19,20539,卖盘
1557,13:12:21,10.82,0.01,1,1082,买盘
1558,13:12:18,10.81,--,10,10810,卖盘
1559,13:12:15,10.81,--,90,97290,卖盘
1560,13:12:12,10.81,--,20,21620,卖盘
1561,13:12:09,10.81,--,24,25944,卖盘
1562,13:12:06,10.81,--,131,141611,卖盘
1563,13:12:00,10.81,-0.01,10,10810,卖盘
1564,13:11:57,10.82,0.01,1,1082,买盘
1565,13:11:54,10.81,--,240,259440,卖盘
1566,13:11:51,10.81,--,56,61098,卖盘
1567,13:11:45,10.81,-0.01,7,7567,卖盘
1568,13:11:42,10.82,0.01,2,2164,买盘
1569,13:11:36,10.81,--,316,341596,卖盘
1570,13:11:33,10.81,--,116,125396,买盘
1571,13:11:30,10.81,0.01,12,12972,中性盘
1572,13:11:21,10.8,-0.02,11,11880,卖盘
1573,13:11:18,10.82,0.01,167,180694,买盘
1574,13:11:15,10.81,-0.01,8,8648,卖盘
1575,13:11:09,10.82,0.01,11,11902,买盘
1576,13:11:06,10.81,--,137,148097,卖盘
1577,13:11:00,10.81,--,22,23782,卖盘
1578,13:10:57,10.81,--,85,91885,卖盘
1579,13:10:51,10.81,0.01,61,66481,买盘
1580,13:10:42,10.8,-0.01,97,104760,卖盘
1581,13:10:36,10.81,--,239,258359,买盘
1582,13:10:33,10.81,0.01,45,48645,中性盘
1583,13:10:21,10.8,--,210,226800,卖盘
1584,13:10:15,10.8,-0.01,4,4665,卖盘
1585,13:10:09,10.81,0.01,1,1081,买盘
1586,13:10:06,10.8,-0.01,47,50760,卖盘
1587,13:10:00,10.81,0.01,20,21620,买盘
1588,13:09:57,10.8,-0.01,16,17280,卖盘
1589,13:09:54,10.81,--,867,937745,卖盘
1590,13:09:51,10.81,--,57,62179,卖盘
1591,13:09:45,10.81,--,1,1081,卖盘
1592,13:09:39,10.81,--,222,239982,买盘
1593,13:09:36,10.81,0.01,120,129720,买盘
1594,13:09:33,10.8,--,3,3240,卖盘
1595,13:09:24,10.8,--,14,15120,卖盘
1596,13:09:21,10.8,-0.01,26,28080,卖盘
1597,13:09:18,10.81,--,10,10810,买盘
1598,13:09:15,10.81,--,1,1081,买盘
1599,13:09:12,10.81,--,7,7567,买盘
1600,13:09:09,10.81,0.01,126,136206,买盘
1601,13:09:06,10.8,--,15,16200,卖盘
1602,13:09:03,10.8,-0.01,49,52920,卖盘
1603,13:09:00,10.81,0.01,22,23782,买盘
1604,13:08:57,10.8,-0.01,22,23760,卖盘
1605,13:08:54,10.81,--,126,136746,买盘
1606,13:08:48,10.81,0.01,1,1081,买盘
1607,13:08:45,10.8,--,1,1080,卖盘
1608,13:08:42,10.8,--,10,10800,卖盘
1609,13:08:39,10.8,--,29,31320,卖盘
1610,13:08:33,10.8,--,5,5400,卖盘
1611,13:08:30,10.8,-0.01,33,35640,卖盘
1612,13:08:27,10.81,0.01,100,108100,买盘
1613,13:08:24,10.8,--,56,60480,卖盘
1614,13:08:18,10.8,0.01,31,34106,买盘
1615,13:08:12,10.79,-0.01,10,10790,卖盘
1616,13:08:09,10.8,--,3,3240,买盘
1617,13:08:06,10.8,0.01,15,16200,买盘
1618,13:08:03,10.79,-0.01,1,1079,卖盘
1619,13:08:00,10.8,--,67,72360,买盘
1620,13:07:57,10.8,--,15,17215,卖盘
1621,13:07:54,10.8,--,345,372600,卖盘
1622,13:07:51,10.8,--,209,225720,卖盘
1623,13:07:48,10.8,-0.01,24,25920,卖盘
1624,13:07:45,10.81,--,104,112424,买盘
1625,13:07:42,10.81,0.01,4,4324,买盘
1626,13:07:39,10.8,-0.01,10,10800,卖盘
1627,13:07:36,10.81,--,104,112424,买盘
1628,13:07:30,10.81,--,5,5405,买盘
1629,13:07:24,10.81,--,24,25944,买盘
1630,13:07:21,10.81,0.01,32,34592,买盘
1631,13:07:18,10.8,--,10,10800,卖盘
1632,13:07:12,10.8,--,21,22680,卖盘
1633,13:07:06,10.8,-0.01,10,10800,卖盘
1634,13:07:03,10.81,0.01,11,11891,买盘
1635,13:07:00,10.8,--,1,1080,卖盘
1636,13:06:57,10.8,-0.01,86,93441,卖盘
1637,13:06:54,10.81,0.01,78,84318,买盘
1638,13:06:51,10.8,--,20,21600,卖盘
1639,13:06:48,10.8,--,10,10800,卖盘
1640,13:06:39,10.8,-0.02,10,10800,卖盘
1641,13:06:36,10.82,0.01,14,15148,买盘
1642,13:06:27,10.81,--,47,51325,卖盘
1643,13:06:24,10.81,--,10,10810,卖盘
1644,13:06:21,10.81,--,17,18377,卖盘
1645,13:06:15,10.81,--,106,114586,卖盘
1646,13:06:12,10.81,--,8,8648,卖盘
1647,13:06:09,10.81,-0.01,10,10810,卖盘
1648,13:06:06,10.82,0.01,4,4328,买盘
1649,13:06:03,10.81,-0.01,56,61098,卖盘
1650,13:05:57,10.82,0.01,4,4328,买盘
1651,13:05:51,10.81,-0.01,42,45402,卖盘
1652,13:05:48,10.82,--,68,73576,买盘
1653,13:05:45,10.82,--,5,5410,买盘
1654,13:05:42,10.82,--,17,18394,买盘
1655,13:05:39,10.82,0.01,1,1082,买盘
