index,open_interest,total_turnover,open,limit_up,volume,high,trading_date,limit_down,close,basis_spread,low
2013-10-29 11:15:00,2220318.0,3573334140.0,3531.365,3674.69,100392.0,3532.35,2013-10-29,3392.573,3528.922,,3524.08
2013-10-29 11:30:00,2212704.0,3218268140.0,3528.947,3674.692,90356.0,3533.459,2013-10-29,3392.661,3532.386,,3523.639
2013-10-29 13:45:00,2224150.0,3247135260.0,3530.496,3675.096,91402.0,3536.088,2013-10-29,3392.653,3532.691,,3526.696
2013-10-29 14:00:00,2221196.0,2224367580.0,3532.72,3675.438,62770.0,3538.14,2013-10-29,3393.105,3535.149,,3532.72
2013-10-29 14:15:00,2223784.0,1823665040.0,3534.683,3675.563,51284.0,3536.132,2013-10-29,3393.401,3532.861,,3530.723
2013-10-29 14:30:00,2227414.0,2420324640.0,3533.329,3675.641,67776.0,3539.198,2013-10-29,3393.515,3537.217,,3530.85
2013-10-29 14:45:00,2219812.0,1692611460.0,3537.227,3675.621,47402.0,3539.587,2013-10-29,3393.492,3539.122,,3533.281
2013-10-29 15:00:00,2195736.0,7923923740.0,3539.587,3675.57,221318.0,3549.414,2013-10-29,3393.361,3548.372,,3538.138
2013-10-30 09:15:00,2210450.0,7901173680.0,3551.408,3677.077,220402.0,3560.901,2013-10-30,3394.558,3558.412,,3550.661
2013-10-30 09:30:00,2211606.0,4312802180.0,3558.542,3677.328,120320.0,3560.975,2013-10-30,3395.068,3552.956,,3550.472
2013-10-30 09:45:00,2210116.0,3146639060.0,3553.441,3677.414,87752.0,3558.56,2013-10-30,3395.136,3555.18,,3551.556
2013-10-30 10:00:00,2220326.0,2835767540.0,3555.246,3677.884,79064.0,3560.451,2013-10-30,3395.387,3557.657,,3552.848
2013-10-30 10:15:00,2220026.0,2010312960.0,3557.684,3678.066,56218.0,3558.636,2013-10-30,3395.799,3556.369,,3553.815
2013-10-30 10:45:00,2234384.0,3198726080.0,3555.924,3678.623,88962.0,3558.353,2013-10-30,3395.934,3553.476,,3552.456
2013-10-30 11:00:00,2239234.0,2848230940.0,3554.047,3678.842,79800.0,3555.05,2013-10-30,3396.477,3551.216,,3549.557
2013-10-30 11:15:00,2227658.0,3056174720.0,3551.301,3679.601,85758.0,3557.294,2013-10-30,3396.733,3554.539,,3550.801
2013-10-30 11:30:00,2235344.0,3132082680.0,3554.68,3680.229,87478.0,3561.604,2013-10-30,3397.487,3558.715,,3554.68
2013-10-30 13:45:00,2237794.0,6022746880.0,3560.222,3680.745,167274.0,3569.772,2013-10-30,3397.99,3567.272,,3558.738
2013-10-30 14:00:00,2235196.0,3212884780.0,3567.357,3680.776,89348.0,3570.81,2013-10-30,3398.409,3565.311,,3563.37
2013-10-30 14:15:00,2233464.0,1996347880.0,3565.336,3680.925,55536.0,3567.497,2013-10-30,3398.447,3565.045,,3563.852
2013-10-30 14:30:00,2239244.0,2262334780.0,3564.591,3681.381,63110.0,3571.406,2013-10-30,3398.657,3569.011,,3563.607
2013-10-30 14:45:00,2256956.0,5584272700.0,3569.036,3682.165,154620.0,3581.095,2013-10-30,3399.043,3577.556,,3567.046
2013-10-30 15:00:00,2229504.0,7004017620.0,3578.047,3682.755,193948.0,3586.846,2013-10-30,3399.846,3586.846,,3576.026
2013-10-31 09:15:00,2238736.0,6894645160.0,3583.291,3707.434,190574.0,3588.932,2013-10-31,3423.119,3582.334,,3579.759
2013-10-31 09:30:00,2244608.0,2820996480.0,3582.336,3707.617,77954.0,3583.93,2013-10-31,3423.456,3582.006,,3579.308
2013-10-31 09:45:00,2241852.0,3738904000.0,3582.469,3707.896,103676.0,3583.459,2013-10-31,3423.658,3575.366,,3573.853
2013-10-31 10:00:00,2259652.0,3308853200.0,3575.475,3708.505,91516.0,3579.88,2013-10-31,3424.047,3578.415,,3572.547
2013-10-31 10:15:00,2261780.0,1598319500.0,3577.458,3708.697,44200.0,3581.194,2013-10-31,3424.503,3580.137,,3577.458
2013-10-31 10:45:00,2263272.0,2379313100.0,3580.121,3708.715,65908.0,3580.164,2013-10-31,3424.602,3576.101,,3574.03
2013-10-31 11:00:00,2269036.0,1905711660.0,3575.133,3708.849,52684.0,3578.821,2013-10-31,3424.643,3577.897,,3573.595
2013-10-31 11:15:00,2289994.0,5291124600.0,3577.4,3709.361,146844.0,3578.384,2013-10-31,3424.807,3570.913,,3568.063
2013-10-31 11:30:00,2291182.0,2244940180.0,3571.501,3709.589,62124.0,3575.085,2013-10-31,3425.333,3571.492,,3569.923
2013-10-31 13:45:00,2271224.0,6046276860.0,3572.914,3709.484,166922.0,3584.854,2013-10-31,3425.118,3581.29,,3571.93
2013-10-31 14:00:00,2264992.0,4825169720.0,3581.304,3709.388,133056.0,3585.624,2013-10-31,3425.097,3576.958,,3576.425
2013-10-31 14:15:00,2267500.0,2040129100.0,3576.993,3709.454,56354.0,3583.072,2013-10-31,3425.293,3580.606,,3575.56
2013-10-31 14:30:00,2267138.0,1680262600.0,3580.609,3709.494,46572.0,3581.143,2013-10-31,3425.342,3578.045,,3576.668
2013-10-31 14:45:00,2264062.0,2272064360.0,3578.033,3709.649,62728.0,3581.715,2013-10-31,3425.454,3580.285,,3575.163
2013-10-31 15:00:00,2246992.0,3032450620.0,3580.687,3709.535,83738.0,3581.222,2013-10-31,3425.321,3577.552,,3576.569
2013-11-01 09:15:00,2276218.0,7316372860.0,3576.817,3722.564,202130.0,3589.291,2013-11-01,3436.142,3585.704,,3573.65
2013-11-01 09:30:00,2292166.0,5890617300.0,3585.748,3723.196,162078.0,3593.159,2013-11-01,3437.002,3589.134,,3585.196
2013-11-01 09:45:00,2290610.0,3125178800.0,3590.062,3723.467,86282.0,3590.062,2013-11-01,3437.573,3584.363,,3582.894
2013-11-01 10:00:00,2285226.0,4104177780.0,3583.84,3724.081,113776.0,3594.718,2013-11-01,3437.843,3594.287,,3582.968
2013-11-01 10:15:00,2272826.0,13820884180.0,3594.741,3726.037,380318.0,3613.484,2013-11-01,3438.405,3611.66,,3594.297
2013-11-01 10:45:00,2272898.0,7045414360.0,3611.815,3726.761,193436.0,3617.672,2013-11-01,3440.37,3611.149,,3606.314
2013-11-01 11:00:00,2258390.0,3455900020.0,3610.852,3726.938,94890.0,3613.379,2013-11-01,3440.972,3609.356,,3608.361
2013-11-01 11:15:00,2257128.0,3261700560.0,3610.362,3727.21,89766.0,3616.204,2013-11-01,3440.98,3613.907,,3608.394
2013-11-01 11:30:00,2257234.0,2897793080.0,3613.922,3727.41,79442.0,3615.899,2013-11-01,3441.376,3612.376,,3608.8
2013-11-01 13:45:00,2278098.0,3703008800.0,3612.04,3727.958,101530.0,3619.88,2013-11-01,3441.592,3619.301,,3610.82
2013-11-01 14:00:00,2293056.0,5550788520.0,3619.337,3728.78,151888.0,3624.018,2013-11-01,3442.078,3620.768,,3617.464
2013-11-01 14:15:00,2290918.0,3202927220.0,3621.411,3729.602,88020.0,3624.932,2013-11-01,3442.859,3622.228,,3619.917
2013-11-01 14:30:00,2300672.0,4890143700.0,3622.252,3730.182,133626.0,3626.957,2013-11-01,3443.604,3621.415,,3619.253
2013-11-01 14:45:00,2293094.0,5321321520.0,3621.022,3730.721,146144.0,3624.53,2013-11-01,3444.085,3615.655,,3613.809
2013-11-01 15:00:00,2227550.0,7968728460.0,3614.716,3730.763,219122.0,3623.2,2013-11-01,3444.127,3621.238,,3613.336
2013-11-04 09:15:00,2265148.0,10314525460.0,3624.452,3756.355,281920.0,3631.227,2013-11-04,3466.859,3626.605,,3620.574
2013-11-04 09:30:00,2263310.0,4181480220.0,3627.651,3756.68,114332.0,3628.723,2013-11-04,3468.598,3622.606,,3620.695
2013-11-04 09:45:00,2262476.0,3280401400.0,3622.566,3756.726,89738.0,3622.936,2013-11-04,3468.685,3621.689,,3617.567
2013-11-04 10:00:00,2262292.0,2918405380.0,3621.686,3757.095,79924.0,3626.485,2013-11-04,3468.877,3625.123,,3620.705
2013-11-04 10:15:00,2261964.0,2173565360.0,3625.161,3757.361,59464.0,3625.528,2013-11-04,3469.255,3622.745,,3620.435
2013-11-04 10:45:00,2271144.0,3642318020.0,3622.968,3757.96,99826.0,3626.45,2013-11-04,3469.702,3624.644,,3618.398
2013-11-04 11:00:00,2276688.0,1598767000.0,3624.303,3758.311,43830.0,3626.575,2013-11-04,3470.035,3622.358,,3621.376
2013-11-04 11:15:00,2283932.0,3998543920.0,3622.374,3758.609,109538.0,3623.362,2013-11-04,3470.342,3618.044,,3615.395
2013-11-04 11:30:00,2281618.0,4459916620.0,3617.412,3759.554,122732.0,3624.633,2013-11-04,3470.596,3617.919,,3614.905
2013-11-04 13:45:00,2284982.0,3163960420.0,3618.899,3759.6,86556.0,3625.343,2013-11-04,3471.467,3623.313,,3616.936
2013-11-04 14:00:00,2286776.0,2195196840.0,3622.977,3759.693,60196.0,3625.069,2013-11-04,3471.515,3624.719,,3619.385
2013-11-04 14:15:00,2293318.0,4900421680.0,3624.095,3760.301,133896.0,3629.095,2013-11-04,3471.635,3624.365,,3623.114
2013-11-04 14:30:00,2291040.0,2200353060.0,3624.647,3760.608,60282.0,3627.18,2013-11-04,3472.188,3626.951,,3623.142
2013-11-04 14:45:00,2287704.0,1154376140.0,3627.285,3760.691,31578.0,3627.322,2013-11-04,3472.486,3626.031,,3624.728
2013-11-04 15:00:00,2258880.0,3866290040.0,3625.454,3760.718,105646.0,3631.037,2013-11-04,3472.445,3628.569,,3625.427
2013-11-05 09:15:00,2300266.0,11285098420.0,3633.886,3771.304,307932.0,3641.227,2013-11-05,3481.487,3625.939,,3625.26
2013-11-05 09:30:00,2301454.0,8286896920.0,3625.751,3771.584,226466.0,3628.707,2013-11-05,3482.735,3621.243,,3618.8
2013-11-05 09:45:00,2306850.0,7520405120.0,3621.186,3771.915,206052.0,3621.516,2013-11-05,3482.995,3616.89,,3611.102
2013-11-05 10:00:00,2311498.0,2627024740.0,3616.298,3772.115,72006.0,3620.37,2013-11-05,3483.388,3618.412,,3614.99
2013-11-05 10:15:00,2313238.0,1754708860.0,3619.047,3772.166,48026.0,3620.705,2013-11-05,3483.498,3617.758,,3616.778
2013-11-05 10:45:00,2319460.0,1094927540.0,3618.098,3772.286,29966.0,3620.173,2013-11-05,3483.554,3619.207,,3617.117
2013-11-05 11:00:00,2317606.0,1589550020.0,3619.531,3772.571,43682.0,3624.108,2013-11-05,3483.665,3623.45,,3617.888
2013-11-05 11:15:00,2316912.0,2629230240.0,3623.537,3772.745,71924.0,3625.586,2013-11-05,3483.978,3621.295,,3619.657
2013-11-05 11:30:00,2309024.0,1958903720.0,3621.977,3773.0,53788.0,3624.066,2013-11-05,3484.103,3623.879,,3619.988
2013-11-05 13:45:00,2313392.0,2524605760.0,3623.962,3773.307,69146.0,3628.114,2013-11-05,3484.407,3627.452,,3621.064
2013-11-05 14:00:00,2298760.0,5294181220.0,3627.454,3773.374,144668.0,3634.047,2013-11-05,3484.52,3628.983,,3626.473
2013-11-05 14:15:00,2293670.0,2202880480.0,3629.692,3773.58,60284.0,3631.97,2013-11-05,3484.744,3629.115,,3628.08
2013-11-05 14:30:00,2291760.0,1734792560.0,3629.792,3773.65,47412.0,3633.5,2013-11-05,3484.908,3632.519,,3629.539
2013-11-05 14:45:00,2294222.0,2352172840.0,3633.528,3773.853,64228.0,3633.528,2013-11-05,3484.982,3628.101,,3626.731
2013-11-05 15:00:00,2277170.0,3386484940.0,3628.154,3773.994,92666.0,3630.158,2013-11-05,3485.196,3626.764,,3625.823
2013-11-06 09:15:00,2279026.0,6143952500.0,3628.049,3770.546,167888.0,3632.869,2013-11-06,3481.688,3629.652,,3623.151
2013-11-06 09:30:00,2275504.0,3999404600.0,3629.684,3770.909,109518.0,3631.194,2013-11-06,3481.891,3627.067,,3623.036
2013-11-06 09:45:00,2272478.0,1385352160.0,3628.063,3771.03,37894.0,3631.397,2013-11-06,3482.197,3631.397,,3626.413
2013-11-06 10:00:00,2275046.0,894023940.0,3630.763,3771.036,24392.0,3631.743,2013-11-06,3482.273,3629.806,,3628.135
2013-11-06 10:15:00,2272928.0,3000643060.0,3630.493,3771.164,81926.0,3630.843,2013-11-06,3482.326,3626.269,,3624.197
2013-11-06 10:45:00,2259690.0,2353275380.0,3625.517,3771.307,64506.0,3628.724,2013-11-06,3482.367,3625.423,,3624.522
2013-11-06 11:00:00,2254112.0,2761889360.0,3625.364,3771.331,75638.0,3626.383,2013-11-06,3482.548,3621.041,,3620.703
2013-11-06 11:15:00,2254516.0,16544903920.0,3620.538,3771.898,454876.0,3620.538,2013-11-06,3482.125,3608.082,,3598.57
2013-11-06 11:30:00,2253698.0,3199570100.0,3607.123,3771.991,87936.0,3611.552,2013-11-06,3483.105,3609.234,,3604.44
2013-11-06 13:45:00,2263116.0,3465357320.0,3610.27,3772.253,95190.0,3615.702,2013-11-06,3483.205,3612.78,,3609.29
2013-11-06 14:00:00,2256980.0,2047181240.0,3612.501,3772.273,56162.0,3616.038,2013-11-06,3483.349,3614.095,,3611.818
2013-11-06 14:15:00,2248806.0,4267017160.0,3614.101,3772.293,118018.0,3614.402,2013-11-06,3483.342,3607.431,,3606.619
2013-11-06 14:30:00,2252188.0,2386751400.0,3609.111,3772.338,65600.0,3610.689,2013-11-06,3483.314,3608.419,,3606.34
2013-11-06 14:45:00,2269722.0,3967867800.0,3607.733,3772.806,109116.0,3608.427,2013-11-06,3483.515,3607.393,,3603.548
2013-11-06 15:00:00,2248316.0,4751686720.0,3607.077,3772.999,130768.0,3609.441,2013-11-06,3484.062,3606.169,,3604.025
2013-11-07 09:15:00,2221108.0,7380047500.0,3607.747,3758.999,202704.0,3615.753,2013-11-07,3470.794,3614.758,,3606.83
2013-11-07 09:30:00,2226332.0,9211978600.0,3614.761,3759.161,252312.0,3628.345,2013-11-07,3470.762,3625.074,,3612.131
2013-11-07 09:45:00,2234154.0,4279547840.0,3625.09,3759.499,117160.0,3630.191,2013-11-07,3471.166,3624.695,,3624.4
2013-11-07 10:00:00,2235764.0,3599042420.0,3625.399,3759.768,98668.0,3627.083,2013-11-07,3471.479,3622.908,,3620.24
2013-11-07 10:15:00,2238458.0,2228408900.0,3622.948,3759.908,61084.0,3625.324,2013-11-07,3471.725,3624.734,,3620.276
2013-11-07 10:45:00,2249616.0,6667424460.0,3624.09,3760.727,182648.0,3635.302,2013-11-07,3471.876,3632.472,,3623.432
2013-11-07 11:00:00,2247520.0,6928324640.0,3632.516,3761.25,190008.0,3643.001,2013-11-07,3472.698,3640.897,,3630.893
2013-11-07 11:15:00,2235260.0,4313242580.0,3640.954,3761.589,118064.0,3643.75,2013-11-07,3473.221,3637.776,,3635.486
2013-11-07 11:30:00,2223274.0,1921969920.0,3637.769,3761.657,52654.0,3640.967,2013-11-07,3473.508,3640.273,,3635.589
2013-11-07 13:45:00,2223754.0,3698042860.0,3639.072,3762.175,101224.0,3641.083,2013-11-07,3473.683,3636.516,,3635.769
2013-11-07 14:00:00,2220798.0,2962147960.0,3637.474,3762.273,81018.0,3641.656,2013-11-07,3474.09,3639.606,,3634.819
2013-11-07 14:15:00,2207844.0,2643148100.0,3638.629,3762.137,72418.0,3642.275,2013-11-07,3473.925,3641.536,,3638.108
2013-11-07 14:30:00,2205378.0,8786391220.0,3641.572,3762.299,239764.0,3654.716,2013-11-07,3473.931,3653.743,,3641.016
2013-11-07 14:45:00,2202128.0,8356839440.0,3653.825,3763.16,229004.0,3659.251,2013-11-07,3474.395,3655.024,,3651.395
2013-11-07 15:00:00,2152328.0,11400829220.0,3654.328,3763.666,311418.0,3661.573,2013-11-07,3475.27,3653.171,,3649.29
2013-11-08 09:15:00,2174232.0,5812163680.0,3654.694,3784.529,158488.0,3657.029,2013-11-08,3495.474,3646.517,,3646.457
2013-11-08 09:30:00,2185480.0,3864164300.0,3646.778,3784.687,105368.0,3656.068,2013-11-08,3495.867,3652.334,,3646.189
2013-11-08 09:45:00,2189840.0,3495109940.0,3651.982,3784.684,95220.0,3657.823,2013-11-08,3495.966,3656.844,,3650.449
2013-11-08 10:00:00,2195802.0,3396044580.0,3656.581,3784.871,92542.0,3659.633,2013-11-08,3496.038,3655.023,,3652.471
2013-11-08 10:15:00,2187760.0,2399788500.0,3654.998,3784.933,65356.0,3656.404,2013-11-08,3496.275,3653.02,,3650.625
2013-11-08 10:45:00,2187866.0,1712868340.0,3653.316,3784.901,46640.0,3655.431,2013-11-08,3496.262,3651.845,,3650.693
2013-11-08 11:00:00,2184872.0,1289131240.0,3651.176,3785.002,35238.0,3653.093,2013-11-08,3496.353,3650.232,,3649.496
2013-11-08 11:15:00,2181020.0,7929806800.0,3650.093,3785.183,216398.0,3651.056,2013-11-08,3496.496,3641.239,,3639.945
2013-11-08 11:30:00,2190526.0,3936239660.0,3641.214,3785.42,107566.0,3647.378,2013-11-08,3496.653,3644.301,,3640.251
2013-11-08 13:45:00,2197510.0,5691686400.0,3645.61,3785.629,155648.0,3646.028,2013-11-08,3496.828,3642.568,,3636.582
2013-11-08 14:00:00,2206748.0,3197066020.0,3642.116,3785.783,87496.0,3649.765,2013-11-08,3497.057,3648.549,,3639.415
2013-11-08 14:15:00,2201420.0,2734564360.0,3648.318,3785.854,74768.0,3649.533,2013-11-08,3497.289,3642.197,,3641.237
2013-11-08 14:30:00,2196262.0,2656968760.0,3642.419,3786.053,72832.0,3643.361,2013-11-08,3497.42,3640.873,,3639.158
2013-11-08 14:45:00,2190420.0,1604297260.0,3641.582,3786.21,43948.0,3642.877,2013-11-08,3497.756,3641.482,,3639.879
2013-11-08 15:00:00,2153476.0,6729352360.0,3641.7,3786.252,184090.0,3642.969,2013-11-08,3497.926,3638.224,,3636.146
2013-11-11 09:15:00,2148946.0,12181751380.0,3628.418,3790.52,334866.0,3633.625,2013-11-11,3502.328,3618.822,,3612.38
2013-11-11 09:30:00,2135854.0,3214001400.0,3619.31,3790.497,88404.0,3626.131,2013-11-11,3502.424,3625.176,,3618.276
